Ano;Trimestre;V4010;PNAD CONTÍNUA _COD(TÍTULO);avg_teleworkable;minimum_conditions;teleworkable_score
2022;2;8211;Mecânicos montadores de maquinaria mecânica;0;0;0
2022;2;8212;Montadores de equipamentos elétricos e eletrônicos;0;0.75;0
2022;2;8322;Condutores de automóveis, taxis e caminhonetes;0;0.7692307692307693;0
2022;2;8331;Condutores de ônibus e bondes;0;0.6666666666666666;0
2022;2;8332;Condutores de caminhões pesados;0;0.6666666666666666;0
2022;2;8343;Operadores de guindastes, gruas, aparatos de elevação e afins;0;1;0
2022;2;8344;Operadores de empilhadeiras;0;0.5;0
2022;2;9111;Trabalhadores dos serviços domésticos em geral;0;0.225;0
2022;2;9112;Trabalhadores de limpeza de interior de edifícios, escritórios, hotéis e outros estabelecimentos;0;0.5;0
2022;2;9212;Trabalhadores elementares da pecuária;0;0;0
2022;2;9313;Trabalhadores elementares da construção de edifícios;0;0.16666666666666666;0
2022;2;9321;empacotadores manuais;0;0.5;0
2022;2;9329;Trabalhadores elementares da indústria de transformação não classificados anteriormente;0;0;0
2022;2;9333;Carregadores;0.25;1;0.25
2022;2;9411;Preparadores de comidas rápidas;0;0;0
2022;2;9412;Ajudantes de cozinha;0;0.3333333333333333;0
2022;2;9611;Coletores de lixo e material reciclável;0;0;0
2022;2;9621;Mensageiros, carregadores de bagagens e entregadores de encomendas;0;1;0
2022;2;9622;Pessoas que realizam várias tarefas;0;0.5;0
2022;2;9623;Coletores de dinheiro em máquinas automáticas de venda e leitores de medidores;0.5;0;0
2022;2;9629;Outras ocupações elementares não classificadas anteriormente;0.25;0;0
2022;3;1212;Dirigentes de recursos humanos;1;1;1
2022;3;1219;Dirigentes de administração e de serviços não classificados anteriormente;0.75;1;0.75
2022;3;1221;Dirigentes de vendas e  comercialização;1;0.8571428571428571;0.8571428571428571
2022;3;1321;Dirigentes de indústria de transformação;0;1;0
2022;3;1330;Dirigentes de serviços de tecnologia da informação e comunicações;1;0.8571428571428571;0.8571428571428571
2022;3;1342;Dirigentes de serviços de saúde;1;1;1
2022;3;1345;Dirigentes de serviços de educação;1;0.5;0.5
2022;3;1412;Gerentes de restaurantes;0;0.7142857142857143;0
2022;3;2142;Engenheiros civis;1;1;1
2022;3;2143;Engenheiros de meio ambiente;1;1;1
2022;3;2144;Engenheiros mecânicos;0.42857142857142855;1;0.42857142857142855
2022;3;2145;Engenheiros químicos;0;1;0
2022;3;2151;Engenheiros eletricistas;1;1;1
2022;3;2152;Engenheiros eletrônicos;1;1;1
2022;3;2161;Arquitetos de edificações;1;1;1
2022;3;2163;Desenhistas de produtos e  vestuário;1;1;1
2022;3;2166;Desenhistas gráficos e de multimídia;1;0.6666666666666666;0.6666666666666666
2022;3;2212;Médicos especialistas;0.25;1;0.25
2022;3;2261;Dentistas;0;1;0
2022;3;2262;Farmacêuticos;0;1;0
2022;3;2265;Dietistas e nutricionistas;0;1;0
2022;3;2310;Professores de universidades e do ensino superior;0.9714285714285714;1;0.9714285714285714
2022;3;2320;Professores de formação profissional;1;1;1
2022;3;2330;Professores do ensino médio;1;1;1
2022;3;2341;Professores do ensino fundamental;1;1;1
2022;3;2342;Professores do ensino pré-escolar;1;1;1
2022;3;2351;Especialistas em métodos pedagógicos;1;1;1
2022;3;2353;Outros professores de idiomas;1;1;1
2022;3;2359;Profissionais de ensino não classificados anteriormente;1;1;1
2022;3;2411;Contadores;0.75;1;0.75
2022;3;2412;Assessores financeiros e em investimentos;1;1;1
2022;3;2413;Analistas financeiros;1;1;1
2022;3;2421;Analistas de gestão e administração;1;0.7857142857142857;0.7857142857142857
2022;3;2423;Especialistas em políticas e serviços de pessoal e afins;1;1;1
2022;3;2431;Profissionais da publicidade e da comercialização;1;0.9230769230769231;0.9230769230769231
2022;3;2432;Profissionais de relações públicas;1;1;1
2022;3;2433;Profissionais de vendas técnicas e médicas (exclusive tic);1;0.5;0.5
2022;3;2511;Analistas de sistemas;1;1;1
2022;3;2513;Desenvolvedores de páginas de internet (web) e multimídia;1;1;1
2022;3;2521;Desenhistas e administradores de bases de dados;1;1;1
2022;3;2611;Advogados e juristas;1;1;1
2022;3;2619;Profissionais em direito não classificados anteriormente;1;1;1
2022;3;2631;Economistas;1;0.5;0.5
2022;3;2634;Psicólogos;1;1;1
2022;3;2635;Assistentes sociais;0.5;1;0.5
2022;3;2636;Ministros de cultos religiosos, missionários e afins;1;1;1
2022;3;2641;Escritores;1;1;1
2022;3;2642;Jornalistas;1;1;1
2022;3;2651;Artistas plásticos;0.5;1;0.5
2022;3;2652;Músicos, cantores e compositores;0.25;1;0.25
2022;3;2654;Diretores de cinema, de teatro e afins;0.5714285714285714;1;0.5714285714285714
2022;3;3111;Técnicos em ciências físicas e químicas;0.5;1;0.5
2022;3;3112;Técnicos em engenharia civil;0.25;0.5;0.125
2022;3;3113;Eletrotécnicos;0;1;0
2022;3;3115;Técnicos em engenharia mecânica;0;1;0
2022;3;3119;Técnicos em ciências físicas e da engenharia não classificados anteriormente;0;1;0
2022;3;3211;Técnicos em aparelhos de diagnóstico e tratamento médico;0;1;0
2022;3;3212;Técnicos de laboratórios médicos;0;1;0
2022;3;3213;Técnicos e assistentes farmacêuticos;0;1;0
2022;3;3214;Técnicos de próteses médicas e dentárias;0;1;0
2022;3;3221;Profissionais de nível médio de enfermagem;0;0.5833333333333334;0
2022;3;3240;Técnicos e assistentes veterinários;0;1;0
2022;3;3253;Trabalhadores comunitários da saúde;0;1;0
2022;3;3255;Técnicos e assistentes fisioterapeutas;0;1;0
2022;3;3257;Inspetores de saúde laboral, ambiental e afins;0;0;0
2022;3;3311;Agentes e corretores de bolsa, câmbio e outros serviços financeiros;1;1;1
2022;3;3312;Agentes de empréstimos e financiamento;0.6666666666666666;1;0.6666666666666666
2022;3;3313;Contabilistas e guarda livros;1;0.5;0.5
2022;3;3314;Profissionais de nível médio de serviços estatísticos, matemáticos e afins;0.8;1;0.8
2022;3;3315;Avaliadores;0.8;1;0.8
2022;3;3321;Agentes de seguros;1;1;1
2022;3;3322;Representantes comerciais;1;1;1
2022;3;3323;Agentes de compras;1;1;1
2022;3;3324;Corretores de comercialização;1;1;1
2022;3;3331;Despachantes aduaneiros;0;1;0
2022;3;3332;Organizadores de conferências e eventos;0;0.75;0
2022;3;3334;Agentes imobiliários;0.6666666666666666;1;0.6666666666666666
2022;3;3339;Agentes de serviços comerciais não classificados anteriormente;0.7142857142857143;0.6666666666666666;0.47619047619047616
2022;3;3341;Supervisores de secretaria;1;0.8333333333333334;0.8333333333333334
2022;3;3342;Secretários jurídicos;1;1;1
2022;3;3344;Secretários de medicina;1;0.6666666666666666;0.6666666666666666
2022;3;3355;Inspetores de polícia e detetives;0.2;1;0.2
2022;3;3411;Profissionais de nível médio do direito e serviços legais e afins;0.8333333333333334;1;0.8333333333333334
2022;3;3412;Trabalhadores e assistentes sociais de nível médio;0;0.3333333333333333;0
2022;3;3421;Atletas e esportistas;1;1;1
2022;3;3423;Instrutores de educação física e atividades recreativas;0.5;0.8333333333333334;0.4166666666666667
2022;3;3431;Fotógrafos;1;1;1
2022;3;3432;Desenhistas e decoradores de interiores;0.6666666666666666;0.8;0.5333333333333333
2022;3;3435;Outros profissionais de nível médio em atividades culturais e artísticas;0;1;0
2022;3;3512;Técnicos em assistência ao usuário de tecnologia da informação e das comunicações;1;1;1
2022;3;3513;Técnicos de redes e sistemas de computadores;1;1;1
2022;3;3521;Técnicos de radiodifusão e gravação audiovisual;0.8;1;0.8
2022;3;4110;Escriturários gerais;1;0.8275862068965517;0.8275862068965517
2022;3;4120;Secretários (geral);1;1;1
2022;3;4214;Cobradores e afins;0.5;1;0.5
2022;3;4221;Trabalhadores de agências de viagem;0;1;0
2022;3;4222;Trabalhadores de centrais de atendimento;0.3333333333333333;0.6153846153846154;0.20512820512820512
2022;3;4225;Trabalhadores dos serviços de informações;1;1;1
2022;3;4311;Trabalhadores de contabilidade e cálculo de custos;0.5;1;0.5
2022;3;4313;Trabalhadores encarregados de folha de pagamento;1;1;1
2022;3;4321;Trabalhadores de controle de abastecimento e estoques;0.2;0.5;0.1
2022;3;4322;Trabalhadores de serviços de apoio à produção;0;0.3333333333333333;0
2022;3;4323;Trabalhadores de serviços de transporte;1;0;0
2022;3;4415;Trabalhadores de arquivos;1;1;1
2022;3;5113;Guias de turismo;0;1;0
2022;3;5120;Cozinheiros;0.25;0.8571428571428571;0.21428571428571427
2022;3;5131;Garçons;0;0.5;0
2022;3;5132;atendentes de bar;0;0.25;0
2022;3;5141;Cabeleireiros;0;0.42857142857142855;0
2022;3;5142;Especialistas em tratamento de beleza e afins;0.25;0.5;0.125
2022;3;5153;Porteiros e zeladores;0;0.375;0
2022;3;5164;Cuidadores de animais;0;0;0
2022;3;5169;Trabalhadores de serviços pessoais não classificados anteriormente;0.6666666666666666;0;0
2022;3;5211;Vendedores de quiosques e postos de mercados;0;0.7;0
2022;3;5222;Supervisores de lojas;0;0.6666666666666666;0
2022;3;5223;Balconistas e vendedores de lojas;0;0.5925925925925926;0
2022;3;5230;Caixas e expedidores de bilhetes;0;0.8;0
2022;3;5242;Demonstradores de lojas;0;1;0
2022;3;5244;Vendedores por telefone;1;0.75;0.75
2022;3;5245;Frentistas de posto de gasolina;0;0;0
2022;3;5246;Balconistas dos serviços de alimentação;0;0;0
2022;3;5249;Vendedores não classificados anteriormente;0;1;0
2022;3;5311;Cuidadores de crianças;1;0.9;0.9
2022;3;5312;Ajudantes de professores;1;0.7777777777777778;0.7777777777777778
2022;3;5321;Trabalhadores de cuidados pessoais em instituições;0;0;0
2022;3;5322;Trabalhadores de cuidados pessoais a domicílios;0;0.2;0
2022;3;5412;Policiais;0;0.6666666666666666;0
2022;3;5414;Guardas de segurança;0;0.3157894736842105;0
2022;3;7112;Pedreiros;0;0.375;0
2022;3;7113;Canteiros, cortadores e gravadores de pedras;0;0;0
2022;3;7119;Outros trabalhadores qualificados e operários da construção não classificados anteriormente;0.16666666666666666;0;0
2022;3;7121;Telhadores;0;0;0
2022;3;7131;Pintores e empapeladores;0;0.4;0
2022;3;7132;Lustradores;0;0.3333333333333333;0
2022;3;7213;Chapistas e caldeireiros;0;0.6666666666666666;0
2022;3;7223;Reguladores e operadores de máquinas-ferramentas;0;0.2;0
2022;3;7231;Mecânicos e reparadores de veículos a motor;0;0.3;0
2022;3;7233;Mecânicos e reparadores de máquinas agrícolas e industriais;0;0.75;0
2022;3;7313;Joalheiros e lapidadores de gemas, artesãos de metais preciosos e semipreciosos;0.3333333333333333;0.5;0.16666666666666666
2022;3;7314;Ceramistas e afins (preparação e fabricação);0;1;0
2022;3;7318;Artesãos de tecidos, couros e materiais semelhantes;0;0.5;0
2022;3;7411;Eletricistas de obras e afins;0;1;0
2022;3;7412;Mecânicos e ajustadores eletricistas;0;0.75;0
2022;3;7422;Instaladores e reparadores em tecnologias da informação e comunicações;0;0;0
2022;3;7511;Magarefes e afins;0;0;0
2022;3;7512;Padeiros, confeiteiros e afins;0;0.5;0
2022;3;7522;Marceneiros e afins;0;0.75;0
2022;3;7523;Operadores de máquinas de lavrar madeira;0;1;0
2022;3;7531;Alfaiates, modistas, chapeleiros e peleteiros;0;1;0
2022;3;7533;Costureiros, bordadeiros e afins;0;0;0
2022;3;7543;Classificadores e provadores de produtos (exceto de bebidas e alimentos);0;0.75;0
2022;3;8132;Operadores de máquinas para fabricar produtos fotográficos;0;1;0
2022;3;8141;Operadores de máquinas para fabricar produtos de borracha;0;1;0
2022;3;8142;Operadores de máquinas para fabricar produtos de material plástico;0;0;0
2022;3;8153;Operadores de máquinas de costura;0;0.5;0
2022;3;8219;Montadores não classificados anteriormente;0;1;0
2022;3;8322;Condutores de automóveis, taxis e caminhonetes;0;0.5769230769230769;0
2022;3;8331;Condutores de ônibus e bondes;0;1;0
2022;3;8332;Condutores de caminhões pesados;0;0.2857142857142857;0
2022;3;8342;Operadores de máquinas de movimentação de terras e afins;0;1;0
2022;3;9111;Trabalhadores dos serviços domésticos em geral;0;0.3888888888888889;0
2022;3;9112;Trabalhadores de limpeza de interior de edifícios, escritórios, hotéis e outros estabelecimentos;0;0.2857142857142857;0
2022;3;9211;Trabalhadores elementares da agricultura;0;0;0
2022;3;9312;Trabalhadores elementares de obras públicas e da manutenção de estradas, represas e similares;0;0;0
2022;3;9313;Trabalhadores elementares da construção de edifícios;0;0.45454545454545453;0
2022;3;9329;Trabalhadores elementares da indústria de transformação não classificados anteriormente;0;1;0
2022;3;9333;Carregadores;0.25;0.3333333333333333;0.08333333333333333
2022;3;9411;Preparadores de comidas rápidas;0;0;0
2022;3;9412;Ajudantes de cozinha;0;0.2222222222222222;0
2022;3;9611;Coletores de lixo e material reciclável;0;0;0
2022;3;9621;Mensageiros, carregadores de bagagens e entregadores de encomendas;0;1;0
2022;3;9629;Outras ocupações elementares não classificadas anteriormente;0.25;0.5;0.125
2022;4;1211;Dirigentes financeiros;1;1;1
2022;4;1212;Dirigentes de recursos humanos;1;0.6666666666666666;0.6666666666666666
2022;4;1219;Dirigentes de administração e de serviços não classificados anteriormente;0.75;0.7777777777777778;0.5833333333333334
2022;4;1221;Dirigentes de vendas e  comercialização;1;1;1
2022;4;1222;Dirigentes de publicidade e relações públicas;1;1;1
2022;4;1311;Dirigentes de produção agropecuária e silvicultura;0;1;0
2022;4;1321;Dirigentes de indústria de transformação;0;0.5;0
2022;4;1324;Dirigentes de empresas de abastecimento, distribuição e afins;0.6666666666666666;1;0.6666666666666666
2022;4;1330;Dirigentes de serviços de tecnologia da informação e comunicações;1;1;1
2022;4;1345;Dirigentes de serviços de educação;1;1;1
2022;4;1412;Gerentes de restaurantes;0;1;0
2022;4;2113;Químicos;0;1;0
2022;4;2114;Geólogos e geofísicos;1;1;1
2022;4;2131;Biólogos, botânicos, zoólogos e afins;0.6666666666666666;1;0.6666666666666666
2022;4;2142;Engenheiros civis;1;1;1
2022;4;2143;Engenheiros de meio ambiente;1;1;1
2022;4;2149;Engenheiros não classificados anteriormente;0.4375;1;0.4375
2022;4;2152;Engenheiros eletrônicos;1;1;1
2022;4;2161;Arquitetos de edificações;1;1;1
2022;4;2163;Desenhistas de produtos e  vestuário;1;1;1
2022;4;2166;Desenhistas gráficos e de multimídia;1;0.75;0.75
2022;4;2211;Médicos gerais;0.06666666666666667;1;0.06666666666666667
2022;4;2212;Médicos especialistas;0.25;1;0.25
2022;4;2221;Profissionais de enfermagem;0;0.8571428571428571;0
2022;4;2250;Veterinários;0;1;0
2022;4;2262;Farmacêuticos;0;1;0
2022;4;2264;Fisioterapeutas;0;1;0
2022;4;2266;Fonoaudiólogos e logopedistas;0.5;0;0
2022;4;2269;Profissionais da saúde não classificados anteriormente;0.375;0.5;0.1875
2022;4;2310;Professores de universidades e do ensino superior;0.9714285714285714;1;0.9714285714285714
2022;4;2320;Professores de formação profissional;1;1;1
2022;4;2330;Professores do ensino médio;1;1;1
2022;4;2341;Professores do ensino fundamental;1;1;1
2022;4;2342;Professores do ensino pré-escolar;1;1;1
2022;4;2351;Especialistas em métodos pedagógicos;1;1;1
2022;4;2353;Outros professores de idiomas;1;1;1
2022;4;2356;Instrutores em tecnologias da informação;1;0;0
2022;4;2411;Contadores;0.75;1;0.75
2022;4;2413;Analistas financeiros;1;1;1
2022;4;2421;Analistas de gestão e administração;1;0.9;0.9
2022;4;2423;Especialistas em políticas e serviços de pessoal e afins;1;0.8333333333333334;0.8333333333333334
2022;4;2431;Profissionais da publicidade e da comercialização;1;1;1
2022;4;2432;Profissionais de relações públicas;1;0.5;0.5
2022;4;2433;Profissionais de vendas técnicas e médicas (exclusive tic);1;1;1
2022;4;2511;Analistas de sistemas;1;0.8;0.8
2022;4;2512;Desenvolvedores de programas e aplicativos (software);1;1;1
2022;4;2514;Programadores de aplicações;1;1;1
2022;4;2522;Administradores de sistemas;1;1;1
2022;4;2529;Especialistas em base de dados e em redes de computadores não classificados anteriormente;1;1;1
2022;4;2611;Advogados e juristas;1;1;1
2022;4;2622;Bibliotecários, documentaristas e afins;1;1;1
2022;4;2634;Psicólogos;1;0.8888888888888888;0.8888888888888888
2022;4;2641;Escritores;1;0.6666666666666666;0.6666666666666666
2022;4;2642;Jornalistas;1;1;1
2022;4;2643;Tradutores, intérpretes e linguistas;0;1;0
2022;4;2651;Artistas plásticos;0.5;1;0.5
2022;4;2654;Diretores de cinema, de teatro e afins;0.5714285714285714;0.6666666666666666;0.38095238095238093
2022;4;2656;Locutores de rádio, televisão e outros meios de comunicação;0.3333333333333333;0.5;0.16666666666666666
2022;4;3112;Técnicos em engenharia civil;0.25;1;0.25
2022;4;3113;Eletrotécnicos;0;1;0
2022;4;3118;Desenhistas e projetistas técnicos;1;1;1
2022;4;3119;Técnicos em ciências físicas e da engenharia não classificados anteriormente;0;1;0
2022;4;3122;Supervisores de indústrias de transformação;0;0.5;0
2022;4;3212;Técnicos de laboratórios médicos;0;1;0
2022;4;3221;Profissionais de nível médio de enfermagem;0;0.75;0
2022;4;3251;Dentistas auxiliares e ajudantes de odontologia;0;1;0
2022;4;3253;Trabalhadores comunitários da saúde;0;1;0
2022;4;3311;Agentes e corretores de bolsa, câmbio e outros serviços financeiros;1;1;1
2022;4;3312;Agentes de empréstimos e financiamento;0.6666666666666666;0;0
2022;4;3313;Contabilistas e guarda livros;1;1;1
2022;4;3321;Agentes de seguros;1;0.8333333333333334;0.8333333333333334
2022;4;3322;Representantes comerciais;1;1;1
2022;4;3323;Agentes de compras;1;1;1
2022;4;3331;Despachantes aduaneiros;0;1;0
2022;4;3332;Organizadores de conferências e eventos;0;1;0
2022;4;3334;Agentes imobiliários;0.6666666666666666;0.75;0.5
2022;4;3339;Agentes de serviços comerciais não classificados anteriormente;0.7142857142857143;1;0.7142857142857143
2022;4;3341;Supervisores de secretaria;1;1;1
2022;4;3342;Secretários jurídicos;1;1;1
2022;4;3343;Secretários executivos e administrativos;1;1;1
2022;4;3344;Secretários de medicina;1;1;1
2022;4;3352;Agentes da administração tributária;0;1;0
2022;4;3411;Profissionais de nível médio do direito e serviços legais e afins;0.8333333333333334;1;0.8333333333333334
2022;4;3421;Atletas e esportistas;1;1;1
2022;4;3422;Treinadores, instrutores e árbitros de atividades esportivas;0.5;1;0.5
