year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,CBO Ocupação 2002,total
2018,2,253305,10024.56,"Corretor de Valores, Ativos Financeiros, Mercadorias e Derivativos",253305,2020
2018,2,254105,29497.48,Auditor-Fiscal da Receita Federal,254105,142
2018,2,254110,16834.6,Tecnico da Receita Federal,254110,50
2018,2,254205,5123.16,Auditor-Fiscal da Previdencia Social,254205,11
2018,2,254305,28366.48,Auditor-Fiscal do Trabalho,254305,394
2018,2,254310,2127.53,Agente de Higiene e Seguranca,254310,343
2018,2,254405,25103.1,Fiscal de Tributos Estadual,254405,3246
2018,2,254410,22053.83,Fiscal de Tributos Municipal,254410,652
2018,2,254415,15077.52,Tecnico de Tributos Estadual,254415,125
2018,2,254420,5063.41,Tecnico de Tributos Municipal,254420,6
2018,2,261105,5037.04,Arquivista Pesquisador (Jornalismo),261105,59
2018,2,261110,6097.29,Assessor de Imprensa,261110,622
2018,2,261115,27532.09,Diretor de Redacao,261115,150
2018,2,261120,8748.58,Editor,261120,2192
2018,2,261125,8910.02,Jornalista,261125,1405
2018,2,261130,6529.51,Produtor de Texto,261130,345
2018,2,261135,9020.7,Reporter (Exclusive Radio e Televisao),261135,1219
2018,2,261140,4322.9,Revisor de Texto,261140,1048
2018,2,261205,7942.44,Bibliotecario,261205,1182
2018,2,261210,5663.16,Documentalista,261210,1090
2018,2,261215,5537.71,Analista de Informacoes (Pesquisador de Informacoes de Rede),261215,3160
2018,2,261305,2949.49,Arquivista,261305,499
2018,2,261310,6958.38,Museologo,261310,159
2018,2,261410,2545.48,Interprete,261410,44
2018,2,261415,7247.25,Linguista,261415,14
2018,2,261420,5016.39,Tradutor,261420,300
2018,2,261425,2621.94,Intérprete de Língua de Sinais,261425,169
2018,2,261505,5259.91,Autor-Roteirista,261505,56
2018,2,261515,2303.44,Escritor de Ficcao,261515,8
2018,2,261520,2228.68,Escritor de nao Ficcao,261520,3
2018,2,261525,2568.09,Poeta,261525,10
2018,2,261530,5147.6,Redator de Textos Tecnicos,261530,370
2018,2,261605,8218.98,Editor de Jornal,261605,109
2018,2,261610,9488.93,Editor de Livro,261610,429
2018,2,261615,6020.15,Editor de Midia Eletronica,261615,218
2018,2,261620,10923.64,Editor de Revista,261620,293
2018,2,261625,7108.88,Editor de Revista Cientifica,261625,11
2018,2,261705,7900.66,Ancora de Radio e Televisao,261705,32
2018,2,261710,11896.21,Comentarista de Radio e Televisao,261710,36
2018,2,261715,4402.02,Locutor de Radio e Televisao,261715,255
2018,2,261720,4063.36,Locutor Publicitario de Radio e Televisao,261720,17
2018,2,261730,9316.2,Reporter de Radio e Televisao,261730,275
2018,2,261805,2870.24,Fotografo,261805,344
2018,2,261810,2848.21,Fotografo Publicitario,261810,45
2018,2,261815,1758.7,Fotografo Retratista,261815,43
2018,2,261820,7601.64,Repoter Fotografico,261820,57
2018,2,262105,4904.35,Produtor Cultural,262105,186
2018,2,262110,4946.27,Produtor Cinematografico,262110,174
2018,2,262115,5460.18,Produtor de Radio,262115,93
2018,2,262120,3284.24,Produtor de Teatro,262120,75
2018,2,262125,5666.58,Produtor de Televisao,262125,612
2018,2,262130,4419.28,Tecnólogo em Produção Fonográfica,262130,16
2018,2,262135,4436.96,Tecnólogo em Produção Audiovisual,262135,232
2018,2,262205,11032.69,Diretor de Cinema,262205,28
2018,2,262210,11311.19,Diretor de Programas de Radio,262210,8
2018,2,262215,20152.66,Diretor de Programas de Televisao,262215,79
2018,2,262220,12670.67,Diretor Teatral,262220,85
2018,2,262305,5560.14,Cenografo Carnavalesco e Festas Populares,262305,13
2018,2,262310,6207.76,Cenografo de Cinema,262310,11
2018,2,262315,3568.42,Cenografo de Eventos,262315,44
2018,2,262320,3420.16,Cenografo de Teatro,262320,15
2018,2,262325,6119.45,Cenografo de Tv,262325,20
2018,2,262330,8252.82,Diretor de Arte,262330,702
2018,2,262405,3662.56,Artista (Artes Visuais),262405,466
2018,2,262410,4181.26,Desenhista Industrial Grafico (Designer Grafico),262410,4490
2018,2,262415,3189.37,Conservador-Restaurador de Bens  Culturais,262415,43
2018,2,262420,4710.16,Desenhista Industrial de Produto (Designer de Produto),262420,334
2018,2,262425,4624.86,Desenhista Industrial de Produto de Moda (Designer de Moda),262425,1249
2018,2,262505,2604.94,Ator,262505,40
2018,2,262605,6150,Compositor,262605,1
2018,2,262610,5653.76,Musico Arranjador,262610,35
2018,2,262615,6979.79,Musico Regente,262615,133
2018,2,262620,6706,Musicologo,262620,16
2018,2,262705,4731.94,Musico Interprete Cantor,262705,175
2018,2,262710,9764.03,Musico Interprete Instrumentista,262710,619
2018,2,262805,2552.05,Assistente de Coreografia,262805,37
2018,2,262810,6976.19,Bailarino (Exceto Dancas Populares),262810,81
2018,2,262815,4250.2,Coreografo,262815,6
2018,2,262825,1971.14,Ensaiador de Danca,262825,11
2018,2,262830,2201.77,Professor de Danca,262830,348
2018,2,262905,3873.69,Decorador de Interiores de Nivel Superior,262905,154
2018,2,263105,7164.38,Ministro de Culto Religioso,263105,580
2018,2,263110,3128.06,Missionario,263110,116
2018,2,263115,5160.18,Teologo,263115,47
2018,2,271105,3376.61,Chefe de Cozinha,271105,3104
2018,2,271110,4880.75,Tecnólogo em Gastronomia,271110,70
2018,2,300105,4878.59,Tecnico em Mecatronica - Automacao da Manufatura,300105,347
2018,2,300110,3193.52,Tecnico em Mecatronica - Robotica,300110,65
2018,2,300305,4953.33,Tecnico em Eletromecanica,300305,1019
2018,2,301105,4471.86,Tecnico de Laboratorio Industrial,301105,946
2018,2,301110,3071.37,Tecnico de Laboratorio de Analises Fisico-Quimicas (Materiais de Construcao),301110,699
2018,2,301115,6596.14,Tecnico Quimico de Petroleo,301115,25
2018,2,301205,5625.4,Tecnico de Apoio À Bioengenharia,301205,66
2018,2,311105,4831.68,Tecnico Quimico,311105,2154
2018,2,311110,2368.52,Tecnico de Celulose e Papel,311110,85
2018,2,311115,6046.82,Tecnico em Curtimento,311115,10
2018,2,311205,6690.32,Tecnico em Petroquimica,311205,8
2018,2,311305,5807.64,"Tecnico em Materiais, Produtos Ceramicos e Vidros",311305,68
2018,2,311405,2562.75,Tecnico em Borracha,311405,137
2018,2,311410,3164.24,Tecnico em Plastico,311410,268
2018,2,311505,6072.18,Tecnico de Controle de Meio Ambiente,311505,634
2018,2,311510,8092.75,Tecnico de Meteorologia,311510,33
2018,2,311515,3153.66,"Tecnico de Utilidade (Producao e Distribuicao de Vapor, Gases, Oleos, Combustiveis, Energia)",311515,137
2018,2,311520,6040.01,Tecnico em Tratamento de Efluentes,311520,60
2018,2,311605,3442.29,Tecnico Textil,311605,72
2018,2,311610,4962.26,Tecnico Textil (Tratamentos Quimicos),311610,30
2018,2,311615,3721.58,Tecnico Textil de Fiacao,311615,4
2018,2,311620,4386.31,Tecnico Textil de Malharia,311620,9
2018,2,311625,3129.37,Tecnico Textil de Tecelagem,311625,32
2018,2,311705,2935.87,Colorista de Papel,311705,49
2018,2,311710,2246.16,Colorista Textil,311710,494
2018,2,311715,2864.33,Preparador de Tintas,311715,495
2018,2,311720,2385.43,Preparador de Tintas (Fabrica de Tecidos),311720,24
2018,2,311725,2516.13,Tingidor de Couros e Peles,311725,17
2018,2,312105,4196.18,Tecnico de Obras Civis,312105,5386
2018,2,312205,4230.81,Tecnico de Estradas,312205,447
2018,2,312210,2767.82,Tecnico de Saneamento,312210,579
2018,2,312305,5695.08,Tecnico em Agrimensura,312305,149
2018,2,312310,2537.96,Tecnico em Geodesia e Cartografia,312310,72
2018,2,312315,3878.42,Tecnico em Hidrografia,312315,21
2018,2,312320,3326.66,Topografo,312320,882
2018,2,313105,5235.45,Eletrotecnico,313105,2127
2018,2,313110,4554.5,Eletrotecnico (Producao de Energia),313110,139
2018,2,313115,4366.54,"Eletrotenico na Fabricacao, Montagem e Instalacao de Maquinas e Equipamentos",313115,2685
2018,2,313120,8315.93,Tecnico de Manutencao Eletrica,313120,2380
2018,2,313125,3516.18,Tecnico de Manutencao Eletrica de Maquina,313125,420
2018,2,313130,4175.69,Tecnico Eletricista,313130,961
2018,2,313205,3580.66,Tecnico de Manutencao Eletronica,313205,3097
2018,2,313210,6128.47,Tecnico de Manutencao Eletronica (Circuitos de Maquinas com Comando Numerico),313210,1562
2018,2,313215,3417.45,Tecnico Eletronico,313215,7877
2018,2,313220,2896.02,Tecnico em Manutencao de Equipamentos de Informatica,313220,4455
2018,2,313305,4519.76,Tecnico de Comunicacao de Dados,313305,547
2018,2,313310,3970.16,Tecnico de Rede (Telecomunicacoes),313310,2262
2018,2,313315,3360.12,Tecnico de Telecomunicacoes (Telefonia),313315,7011
2018,2,313320,3986.19,Tecnico de Transmissao (Telecomunicacoes),313320,505
2018,2,313405,5469.17,Tecnico em Calibracao,313405,139
2018,2,313410,4395.7,Tecnico em Instrumentacao,313410,164
2018,2,313415,3243.93,"Encarregado de Manutencao de Instrumentos de Controle, Medicao e Similares",313415,1254
2018,2,313505,3313.81,Tecnico em Fotonica,313505,363
2018,2,314105,5549.48,Tecnico em Mecanica de Precisao,314105,167
2018,2,314110,4747.52,Tecnico Mecanico,314110,2089
2018,2,314115,2915.82,"Tecnico Mecanico (Calefacao, Ventilacao e Refrigeracao)",314115,667
2018,2,314120,4080.13,Tecnico Mecanico (Maquinas),314120,728
2018,2,314125,3465.44,Tecnico Mecanico (Motores),314125,105
2018,2,314205,5506.24,Tecnico Mecanico na Fabricacao de Ferramentas,314205,124
2018,2,314210,4470.87,Tecnico Mecanico na Manutencao de Ferramentas,314210,206
2018,2,314305,4778.31,Tecnico em Automobilistica,314305,345
2018,2,314310,7241.26,Tecnico Mecanico (Aeronaves),314310,339
2018,2,314315,8058.78,Tecnico Mecanico (Embarcacoes),314315,9
2018,2,314405,3489.78,Tecnico de Manutencao de Sistemas e Instrumentos,314405,1442
2018,2,314410,4011.7,Tecnico em Manutencao de Maquinas,314410,1973
2018,2,314605,8664.58,Inspetor de Soldagem,314605,81
2018,2,314610,4691.54,Tecnico em Caldeiraria,314610,23
2018,2,314615,3726.86,Tecnico em Estruturas Metalicas,314615,55
2018,2,314620,4405.89,Tecnico em Soldagem,314620,128
2018,2,314705,3004.79,Tecnico de Acabamento em Siderurgia,314705,13
2018,2,314715,3843.74,Tecnico de Fundicao em Siderurgia,314715,16
2018,2,314720,4999.44,Tecnico de Laminacao em Siderurgia,314720,1
2018,2,314730,4856.82,Tecnico de Refratario em Siderurgia,314730,15
2018,2,316105,2460.21,Tecnico em Geofisica,316105,9
2018,2,316110,3224.51,Tecnico em Geologia,316110,48
2018,2,316115,3385.54,Tecnico em Geoquimica,316115,1
2018,2,316120,3194.78,Tecnico em Geotecnia,316120,13
2018,2,316305,2979.85,Tecnico de Mineracao,316305,86
2018,2,316310,2491.52,Tecnico de Mineracao (Oleo e Petroleo),316310,26
2018,2,316315,5712.89,Tecnico em Processamento Mineral (Exceto Petroleo),316315,2
2018,2,316320,3159.57,Tecnico em Pesquisa Mineral,316320,4
2018,2,317105,4890.1,Programador de Internet,317105,887
2018,2,317110,6262.61,Programador de Sistemas de Informacao,317110,10857
2018,2,317115,4067.32,Programador de Maquinas - Ferramenta com Comando Numerico,317115,419
2018,2,317120,5188.36,Programador de Multimidia,317120,297
2018,2,317205,3704.78,Operador de Computador (Inclusive Microcomputador),317205,4030
2018,2,317210,2863.44,Tecnico de Apoio ao Usuario de Informatica (Helpdesk),317210,6667
2018,2,318005,4070.96,Desenhista Tecnico,318005,686
2018,2,318010,2727.93,Desenhista Copista,318010,418
2018,2,318015,5799.33,Desenhista Detalhista,318015,1058
2018,2,318105,3083.71,Desenhista Tecnico (Arquitetura),318105,305
2018,2,318110,3651.95,Desenhista Tecnico (Cartografia),318110,45
2018,2,318115,3405.96,Desenhista Tecnico (Construcao Civil),318115,144
2018,2,318120,4209.51,Desenhista Tecnico (Instalacoes Hidrossanitarias),318120,17
2018,2,318205,3881.59,Desenhista Tecnico Mecanico,318205,165
2018,2,318210,4648.82,Desenhista Tecnico Aeronautico,318210,4
2018,2,318305,3030.87,Desenhista Tecnico (Eletricidade e Eletronica),318305,64
2018,2,318310,4741.49,"Desenhista Tecnico (Calefacao, Ventilacao e Refrigeracao)",318310,30
2018,2,318405,3235.65,Desenhista Tecnico (Artes Graficas),318405,807
2018,2,318410,4411.9,Desenhista Tecnico (Ilustracoes Artisticas),318410,70
2018,2,318415,2542.02,Desenhista Tecnico (Ilustracoes Tecnicas),318415,54
2018,2,318420,3589.72,Desenhista Tecnico (Industria Textil),318420,165
2018,2,318425,2493.82,Desenhista Tecnico (Mobiliario),318425,76
2018,2,318430,4466.14,"Desenhista Tecnico de Embalagens, Maquetes e Leiautes",318430,59
2018,2,318505,3974.77,Desenhista Projetista de Arquitetura,318505,775
2018,2,318510,4055.52,Desenhista Projetista de Construcao Civil,318510,613
2018,2,318605,4811.28,Desenhista Projetista de Maquinas,318605,186
2018,2,318610,5795.23,Desenhista Projetista Mecanico,318610,778
2018,2,318705,4698.65,Desenhista Projetista de Eletricidade,318705,271
2018,2,318710,4725.62,Desenhista Projetista Eletronico,318710,127
2018,2,318805,2849.99,Projetista de Moveis,318805,513
2018,2,318810,3449.07,Modelista de Roupas,318810,1465
2018,2,318815,4554.86,Modelista de Calcados,318815,21
2018,2,319110,2001,Tecnico em Confeccoes do Vestuario,319110,77
2018,2,319205,3003.38,Tecnico do Mobiliario,319205,56
2018,2,320105,4045.21,Tecnico em Bioterismo,320105,57
2018,2,320110,4218.71,Tecnico em Histologia,320110,17
2018,2,321105,3585.56,Tecnico Agricola,321105,246
2018,2,321110,4174.55,Tecnico Agropecuario,321110,29
2018,2,321205,2488.79,Tecnico em Madeira,321205,104
2018,2,321210,6540.38,Tecnico Florestal,321210,366
2018,2,322105,1875.12,Tecnico em Acupuntura,322105,28
2018,2,322110,2059.82,Podologo,322110,361
2018,2,322115,1921.37,Tecnico em Quiropraxia,322115,11
2018,2,322120,2154.29,Massoterapeuta,322120,535
2018,2,322125,1673.9,Terapeuta Holístico,322125,14
2018,2,322130,1680.68,Esteticista,322130,2000
2018,2,322205,3257.74,Tecnico de Enfermagem,322205,48342
2018,2,322210,3812.26,Tecnico de Enfermagem de Terapia Intensiva,322210,460
2018,2,322215,2948.41,Tecnico de Enfermagem do Trabalho,322215,665
2018,2,322220,2953.32,Tecnico de Enfermagem Psiquiatrica,322220,32
2018,2,322225,3368.04,Instrumentador Cirurgico,322225,908
2018,2,322230,2377.96,Auxiliar de Enfermagem,322230,57326
2018,2,322235,2925.15,Auxiliar de Enfermagem do Trabalho,322235,368
2018,2,322240,2046.92,Auxiliar de Saude (Navegacao Maritima),322240,4
2018,2,322245,3093.4,Técnico de Enfermagem da Estratégia de Saúde da Família,322245,43
2018,2,322250,3539.57,Auxiliar de Enfermagem da Estratégia de Saúde da Família,322250,756
2018,2,322305,2853.02,Tecnico em Optica e Optometria,322305,368
2018,2,322405,2497.95,Tecnico em Saude Bucal,322405,605
2018,2,322410,2077.59,Protetico Dentario,322410,332
2018,2,322415,1774.02,Auxiliar em Saude Bucal,322415,3715
2018,2,322420,1589.03,Auxiliar de Protese Dentaria,322420,700
2018,2,322425,3222.84,Técnico em Saúde Bucal da Estratégia de Saúde da Família,322425,21
2018,2,322430,1678.16,Auxiliar em Saúde Bucal da Estratégia de Saúde da Família,322430,132
2018,2,322505,3061.87,Tecnico de Ortopedia,322505,108
2018,2,322605,2332.17,Tecnico de Imobilizacao Ortopedica,322605,537
2018,2,323105,8045.92,Tecnico em Pecuaria,323105,3
2018,2,324105,2776.25,Tecnico em Metodos Eletrograficos em Encefalografia,324105,222
2018,2,324110,2512.24,Tecnico em Metodos Graficos em Cardiologia,324110,165
2018,2,324115,3246.07,Tecnico em Radiologia e Imagenologia,324115,7829
2018,2,324120,4228.36,Técnólogo em Radiologia,324120,343
2018,2,324205,2831.27,Tecnico em Patologia Clinica,324205,6185
2018,2,324210,3335.27,Auxiliar Tecnico em Patologia Clinica,324210,129
2018,2,325005,9624.36,Enologo,325005,3
2018,2,325010,16762.58,Aromista,325010,24
2018,2,325015,4516.77,Perfumista,325015,147
2018,2,325105,1976.35,Auxiliar Tecnico em Laboratorio de Farmacia,325105,545
2018,2,325110,3005.91,Tecnico em Laboratorio de Farmacia,325110,1214
2018,2,325115,2961.94,Técnico em Farmácia,325115,1824
2018,2,325205,2947.13,Tecnico de Alimentos,325205,680
2018,2,325210,2390.14,Técnico em Nutrição e Dietética,325210,1051
2018,2,325305,4397.3,Tecnico em Biotecnologia,325305,315
2018,2,328105,5689.85,Embalsamador,328105,376
2018,2,328110,2983.35,Taxidermista,328110,2
2018,2,331105,5553.86,Professor de Nivel Medio na Educacao Infantil,331105,49017
2018,2,331110,1910.25,Auxiliar de Desenvolvimento Infantil,331110,8269
2018,2,331205,3277.55,Professor de Nivel Medio no Ensino Fundamental,331205,202027
2018,2,331305,4008.94,Professor de Nivel Medio no Ensino Profissionalizante,331305,258
2018,2,332105,1989.43,Professor Leigo no Ensino Fundamental,332105,702
2018,2,332205,2909.01,Professor Pratico no Ensino Profissionalizante,332205,479
2018,2,333105,2300.82,Instrutor de Auto-Escola,333105,2057
2018,2,333110,2135.46,Instrutor de Cursos Livres,333110,4515
2018,2,333115,2817.19,Professores de Cursos Livres,333115,3366
2018,2,334105,1960.59,Inspetor de Alunos de Escola Privada,334105,3814
2018,2,334110,1733.49,Inspetor de Alunos de Escola Publica,334110,39805
2018,2,334115,1014.19,Monitor de Transporte Escolar,334115,1569
2018,2,341105,18459.46,Piloto Comercial (Exceto Linhas Aereas),341105,57
2018,2,341110,12330.67,Piloto Comercial de Helicoptero (Exceto Linhas Aereas),341110,21
2018,2,341115,4924.09,Mecanico de Voo,341115,10
2018,2,341120,2203,Piloto Agricola,341120,5
2018,2,341205,5664.17,Contramestre de Cabotagem,341205,8
2018,2,341215,3080.51,Mestre Fluvial,341215,2
2018,2,341220,4568.27,Patrao de Pesca de Alto-Mar,341220,9
2018,2,341230,4069.13,Piloto Fluvial,341230,26
2018,2,341305,5050.59,Condutor Maquinista Fluvial,341305,22
2018,2,341310,5050.11,Condutor Maquinista Maritimo,341310,34
2018,2,341315,2000.45,Eletricista de Bordo,341315,4
2018,2,342105,3684.77,Analista de Transporte em Comercio Exterior,342105,1603
2018,2,342110,2871.23,Operador de Transporte Multimodal,342110,1786
2018,2,342115,3398.6,Controlador de Servicos de Maquinas e Veiculos,342115,589
2018,2,342120,2767.82,Afretador,342120,486
2018,2,342125,3647.75,Tecnólogo em Logistica de Transporte,342125,4460
2018,2,342205,1951.76,Ajudante de Despachante Aduaneiro,342205,507
2018,2,342210,4600.39,Despachante Aduaneiro,342210,106
2018,2,342305,4619.59,Chefe de Servico de Transporte Rodoviario (Passageiros e Cargas),342305,1312
2018,2,342310,2558.23,Inspetor de Servicos de Transportes Rodoviarios (Passageiros e Cargas),342310,1030
2018,2,342315,3722.08,Supervisor de Carga e Descarga,342315,1065
2018,2,342405,5991.1,Agente de Estacao (Ferrovia e Metro),342405,4314
2018,2,342410,7758.42,Operador de Centro de Controle (Ferrovia e Metro),342410,915
2018,2,342505,6698.92,Controlador de Trafego Aereo,342505,296
2018,2,342510,5850.96,Despachante Operacional de Voo,342510,453
2018,2,342515,1995.43,Fiscal de Aviacao Civil (Fac),342515,12
2018,2,342520,12644.6,Gerente da Administracao de Aeroportos,342520,111
