year,month,id CBO 2002,Salario medio,CBO Ocupação 2002,total
2019,1,231205,3327.84,Professor da  Educacao de Jovens e Adultos do Ensino Fundamental (Primeira a Quarta Serie),505
2019,1,231210,3644.68,Professor de Nivel Superior do Ensino Fundamental (Primeira a Quarta Serie),1331
2019,1,231305,5200.02,Professor de Ciencias Exatas e Naturais do Ensino Fundamental,164
2019,1,231310,3356.82,Professor de Educacao Artistica do Ensino Fundamental,101
2019,1,231315,2928.83,Professor de Educacao Fisica do Ensino Fundamental,255
2019,1,231320,3606.86,Professor de Geografia do Ensino Fundamental,61
2019,1,231325,4145.28,Professor de Historia do Ensino Fundamental,104
2019,1,231330,4653.2,Professor de Lingua Estrangeira Moderna do Ensino Fundamental,114
2019,1,231335,5746.6,Professor de Lingua Portuguesa do Ensino Fundamental,119
2019,1,231340,3604.07,Professor de Matematica do Ensino Fundamental,158
2019,1,232105,5609.69,Professor de Artes no Ensino Medio,86
2019,1,232110,4163.15,Professor de Biologia no Ensino Medio,92
2019,1,232115,5324.75,Professor de Disciplinas Pedagogicas no Ensino Medio,250
2019,1,232120,3841.8,Professor de Educacao Fisica no Ensino Medio,75
2019,1,232125,3194.38,Professor de Filosofia no Ensino Medio,52
2019,1,232130,3409.69,Professor de Fisica no Ensino Medio,73
2019,1,232135,4687,Professor de Geografia no Ensino Medio,48
2019,1,232140,4788.8,Professor de Historia no Ensino Medio,61
2019,1,232145,4390.85,Professor de Lingua e Literatura Brasileira no Ensino Medio,65
2019,1,232150,4038.25,Professor de Lingua Estrangeira Moderna no Ensino Medio,63
2019,1,232155,5476.97,Professor de Matematica no Ensino Medio,82
2019,1,232160,831.37,Professor de Psicologia no Ensino Medio,1
2019,1,232165,4258.53,Professor de Quimica no Ensino Medio,82
2019,1,232170,4038.31,Professor de Sociologia no Ensino Medio,22
2019,1,233105,7693.16,Professor da Area de Meio Ambiente,3
2019,1,233110,2850.55,Professor de Desenho Tecnico,606
2019,1,233115,7797.02,Professor de Tecnicas Agricolas,6
2019,1,233120,4040.85,Professor de Tecnicas Comerciais e Secretariais,12
2019,1,233125,2225.43,Professor de Tecnicas de Enfermagem,53
2019,1,233135,3838.84,Professor de Tecnologia e Calculo Tecnico,3
2019,1,233205,4065.4,Instrutor de Aprendizagem e Treinamento Agropecuario,29
