date,year,quarter,price_real_month,area_m2,bedrooms,suite,bathrooms,garage,price_m2,condo_real,metro_dist_km,gym,field_quadra,elevator,furnished,swimming_pool,delta_cbd_farialima,inequality_meter,inequality_rank,teleworkable
26/09/2018,2018,3,378000,63,2,1,2,1,6000,503,2.106142013,,,,,,5.5702544,47.65625,47,0.133
26/09/2018,2018,3,1260000,210,4,2,4,2,6000,1924,0.501636022,,,,,,2.7973049,47.65625,47,0.133
26/09/2018,2018,3,840000,140,3,0,2,3,6000,0,0.789425085,,,,,,3.4633312,61.78125,15,0.181
21/10/2018,2018,4,840000,140,3,3,3,2,6000,770,0.891969007,,,,,,11.2825235,54.6875,26,0.184
24/10/2018,2018,4,378000,63,2,1,2,2,6000,489,3.823222067,,,,,,8.0623411,47.3125,49,0.212
25/10/2018,2018,4,840000,140,2,2,4,3,6000,1330,1.569950495,,,,,,2.1640961,61.78125,15,0.296
25/10/2018,2018,4,840000,140,3,3,4,2,6000,979,0.928476471,,,,,,8.1671031,55.3125,24,0.119
29/10/2018,2018,4,378000,63,2,1,2,1,6000,482,1.295863745,,,,,,6.8012492,57.46875,22,0.184
31/10/2018,2018,4,840000,140,2,2,4,3,6000,1330,1.569950495,,,,,,2.1640961,61.78125,15,0.296
11/05/2018,2018,4,840000,140,3,3,4,2,6000,665,1.839148476,,,,,,11.9927331,54.6875,26,0.184
11/12/2018,2018,4,840000,140,3,1,1,3,6000,560,1.507715362,,,,,,10.8092156,54.6875,26,0.184
13/11/2018,2018,4,672000,112,3,1,4,2,6000,665,2.190847289,,,,,,11.5524571,54.6875,26,0.172
13/11/2018,2018,4,420000,70,3,1,2,1,6000,350,1.094794277,,,,,,6.0816646,46.84375,51,0.217
14/11/2018,2018,4,336000,56,2,1,1,1,6000,244,4.588920623,,,,,,10.9707388,51.3125,35,0.106
24/11/2018,2018,4,420000,70,2,0,1,1,6000,865,1.746168124,,,,,,1.1141923,61.78125,15,0.296
28/11/2018,2018,4,1050000,175,3,3,4,3,6000,1610,0.213635937,,,,,,4.7178979,71.21875,3,0.191
28/11/2018,2018,4,420000,70,3,1,2,1,6000,503,0.913142062,,,,,,5.5681538,53.75,29,0.069
12/03/2018,2018,4,420000,70,2,1,3,2,6000,482,2.413246165,,,,,,8.4078135,66.96875,9,0.241
12/07/2018,2018,4,294000,49,2,0,1,1,6000,560,3.099135896,,,,,,7.0499412,61,17,0.249
12/12/2018,2018,4,336000,56,1,0,1,0,6000,308,0.342618215,,,,,,5.3753571,78.21875,1,0.107
15/12/2018,2018,4,420000,70,2,0,2,1,6000,525,0.593434215,,,,,,3.9393633,71.21875,3,0.191
15/12/2018,2018,4,378000,63,2,1,2,2,6000,280,2.373182352,,,,,,6.9349806,57.46875,22,0.184
15/12/2018,2018,4,294000,49,2,0,1,1,6000,569,0.749323255,,,,,,5.5272528,53.75,29,0.069
15/12/2018,2018,4,378000,63,2,1,2,1,6000,315,0.132850341,,,,,,8.2168549,55.3125,24,0.119
17/12/2018,2018,4,630000,105,2,1,2,1,6000,0,0.118162453,,,,,,5.1245338,70.0625,6,0.185
19/12/2018,2018,4,210000,35,1,1,1,1,6000,794,0.710337151,,,,,,4.7656867,67.75,8,0.201
01/10/2019,2019,1,420000,70,1,0,2,2,6000,0,1.481173589,,,,,,7.4642588,35.21875,90,0.213
01/11/2019,2019,1,168000,28,1,1,1,1,6000,1491,0.302588716,,,,,,4.6977298,65.625,7,0.105
15/01/2019,2019,1,168000,28,1,0,1,0,6000,267,0.124591611,,,,,,6.5093198,63.1875,10,0.202
23/01/2019,2019,1,168000,28,1,1,1,1,6000,1113,0.302588716,,,,,,4.6977298,65.625,7,0.105
02/08/2019,2019,1,672000,112,3,1,2,1,6000,592,0.767143766,,,,,,3.9306362,65.8125,5,0.327
13/02/2019,2019,1,546000,91,3,1,2,2,6000,0,2.474652473,,,,,,7.116729,65.28125,8,0.13
14/02/2019,2019,1,168000,28,1,1,1,1,6000,0,0.302588716,,,,,,4.6977298,65.625,7,0.105
14/02/2019,2019,1,420000,70,2,0,1,1,6000,909,0.512782341,,,,,,2.7041934,71.21875,2,0.183
15/02/2019,2019,1,336000,56,1,0,1,0,6000,308,0.342618215,,,,,,5.3753571,65.625,7,0.105
15/02/2019,2019,1,336000,56,1,0,1,0,6000,308,0.342618215,,,,,,5.3753571,65.625,7,0.105
15/02/2019,2019,1,336000,56,1,0,1,0,6000,308,0.342618215,,,,,,5.3753571,65.625,7,0.105
15/02/2019,2019,1,336000,56,1,0,1,0,6000,308,0.342618215,,,,,,5.3753571,65.625,7,0.105
15/02/2019,2019,1,1050000,175,4,1,3,2,6000,2019,0.334952531,,,,,,4.7614688,65.625,7,0.105
15/02/2019,2019,1,420000,70,2,1,2,2,6000,630,1.121193238,,,,,,12.4710875,56.15625,19,0.307
20/02/2019,2019,1,210000,35,1,1,1,1,6000,0,0.302588716,,,,,,4.6977298,65.625,7,0.105
21/02/2019,2019,1,630000,105,3,1,3,2,6000,1092,0.313082248,,,,,,6.1364492,68.96875,3,0.143
22/02/2019,2019,1,840000,140,3,0,2,1,6000,972,0.697928871,,,,,,5.6804701,65.625,7,0.105
22/02/2019,2019,1,168000,28,1,1,1,1,6000,0,0.302588716,,,,,,4.6977298,65.625,7,0.105
22/02/2019,2019,1,672000,112,3,1,3,2,6000,1260,1.482302341,,,,,,5.9411785,64.21875,9,0.182
07/09/2019,2019,3,780000,130,3,1,3,2,6000,1116,1.472126745,0,0,0,0,0,6.0371972,64.21875,9,0.187
08/07/2019,2019,3,450000,75,3,1,2,2,6000,,2.362077686,0,0,0,0,0,14.4604281,49.09375,43,0.117
21/08/2019,2019,3,390000,65,2,1,2,2,6000,530,1.024693136,0,0,0,0,0,8.7042925,54.5,24,0.126
21/08/2019,2019,3,390000,65,2,1,2,2,6000,530,1.024693136,0,0,0,0,0,8.7042925,54.5,24,0.126
10/11/2019,2019,4,360000,60,3,1,2,1,6000,,1.878088542,0,0,0,0,0,11.4935959,56.15625,19,0.272
10/11/2019,2019,4,360000,60,3,1,2,1,6000,,1.878088542,0,0,0,0,0,11.4935959,56.15625,19,0.272
25/10/2019,2019,4,360000,60,3,1,2,1,6000,,1.878088542,0,0,0,0,0,11.4935959,56.15625,19,0.272
11/01/2019,2019,4,360000,60,3,1,2,1,6000,,1.878088542,0,0,0,0,0,11.4935959,56.15625,19,0.272
11/01/2019,2019,4,360000,60,3,1,2,1,6000,,1.878088542,0,0,0,0,0,11.4935959,56.15625,19,0.272
18/12/2019,2019,4,360000,60,3,1,2,1,6000,,1.878088542,0,0,0,0,0,11.4935959,56.15625,19,0.272
18/12/2019,2019,4,360000,60,3,1,2,1,6000,,1.878088542,0,0,0,0,0,11.4935959,56.15625,19,0.272
01/01/2020,2020,1,360000,60,3,1,1,2,6000,,1.878088542,1,0,1,0,1,11.4935959,62.96875,7,0.315
01/08/2020,2020,1,360000,60,3,1,1,2,6000,,1.878088542,1,0,1,0,1,11.4935959,62.96875,7,0.315
22/01/2020,2020,1,360000,60,3,1,1,2,6000,,1.878088542,1,0,1,0,1,11.4935959,62.96875,7,0.315
02/02/2021,2021,1,390000,65,2,1,2,2,6000,829,1.892022645,1,1,1,1,1,7.0639963,45.78125,56,0.149
24/02/2018,2018,1,840000,140,4,2,1,2,6000,1190,0.690984589,,,,,,3.0960006,75.40625,2,0.093
13/06/2018,2018,2,1344000,224,4,2,3,2,6000,1400,0.169107375,,,,,,3.6160044,75.40625,2,0.266
31/07/2018,2018,3,840000,140,3,1,2,1,6000,979,0.351828959,,,,,,3.2161814,75.40625,2,0.112
12/03/2018,2018,4,840000,140,3,0,3,1,6000,1050,0.597019166,,,,,,3.5713049,75.40625,2,0.173
16/08/2018,2018,3,503999,84,3,1,2,2,5999.988095,503,0.759423926,,,,,,9.5078695,63.03125,13,0.083
19/11/2018,2018,4,503999,84,3,1,2,2,5999.988095,468,2.060647423,,,,,,12.1652229,54.6875,26,0.184
18/04/2018,2018,2,461999,77,3,1,3,1,5999.987013,840,0.55698223,,,,,,3.3844072,71.21875,3,0.234
01/11/2019,2019,1,461999,77,2,1,2,0,5999.987013,454,1.425947143,,,,,,5.8544677,64.21875,9,0.182
21/06/2018,2018,2,251999,42,1,0,1,1,5999.97619,0,0.869563686,,,,,,1.6288135,71.0625,4,0.225
12/01/2018,2018,4,251999,42,1,0,1,1,5999.97619,350,0.150102644,,,,,,6.7112414,64.3125,11,0.286
30/11/2018,2018,4,251999,42,1,1,1,1,5999.97619,0,0.519081225,,,,,,3.8337926,75.40625,2,0.173
12/04/2018,2018,4,251999,42,1,1,1,1,5999.97619,0,0.519081225,,,,,,3.8337926,75.40625,2,0.173
19/04/2018,2018,2,557944,93,3,1,2,2,5999.397849,0,1.974352982,,,,,,10.8142769,59.0625,20,0.195
13/03/2018,2018,1,431900,72,2,0,2,2,5998.611111,0,0.557415155,,,,,,13.9206801,62.71875,14,0.069
21/11/2018,2018,4,389898,65,2,1,2,1,5998.430769,280,0.522977618,,,,,,5.8031617,60.875,18,0.313
08/07/2019,2019,3,359900,60,2,1,1,1,5998.333333,450,0.948662835,0,0,0,0,0,11.6250907,59.53125,14,0.18
14/08/2019,2019,3,359900,60,2,1,1,1,5998.333333,500,1.006552867,0,0,0,0,0,12.1888149,55.96875,21,0.135
09/04/2019,2019,3,359900,60,2,1,2,1,5998.333333,,0.948662835,0,0,0,0,0,11.6250907,59.53125,14,0.18
26/12/2018,2018,4,1259300,210,3,2,4,1,5996.666667,1750,1.324583192,,,,,,6.0023396,70.0625,6,0.185
29/01/2019,2019,1,731500,122,2,1,3,2,5995.901639,623,1.576260825,,,,,,8.4986911,54.5,24,0.12
12/10/2018,2018,4,689500,115,3,1,2,2,5995.652174,0,2.232148319,,,,,,7.7928247,55.3125,24,0.119
24/10/2018,2018,4,605500,101,3,2,3,1,5995.049505,665,0.854921087,,,,,,3.2985355,71.0625,4,0.192
13/04/2018,2018,2,521499,87,2,2,3,2,5994.241379,546,3.788450351,,,,,,8.1533595,41.53125,68,0.234
31/07/2018,2018,3,521499,87,3,1,3,2,5994.241379,482,2.742209017,,,,,,12.7271737,50.4375,36,0.115
13/02/2019,2019,1,431550,72,3,1,2,1,5993.75,489,1.177917354,,,,,,6.2096902,64.21875,9,0.182
09/05/2018,2018,3,958999,160,3,1,3,2,5993.74375,1785,1.371110257,,,,,,5.8085457,70.0625,6,0.175
07/10/2018,2018,3,479499,80,3,1,2,1,5993.7375,434,1.113036261,,,,,,6.2588268,46.84375,51,0.189
15/11/2018,2018,4,1666000,278,4,1,4,3,5992.805755,,1.90415344,,,,,,5.9544414,61,17,0.249
16/08/2018,2018,3,395500,66,2,1,1,1,5992.424242,388,2.246620253,,,,,,15.4024943,49.6875,40,0.061
19/11/2018,2018,4,395500,66,2,0,1,2,5992.424242,454,1.400193571,,,,,,6.189647,46.84375,51,0.217
16/10/2018,2018,4,749000,125,3,0,1,1,5992,0,1.399689675,,,,,,6.3720164,70.0625,6,0.185
24/02/2019,2019,1,341537,57,2,1,2,1,5991.877193,385,2.202622316,,,,,,10.9267386,47.125,49,0.151
02/06/2019,2019,1,353500,59,2,1,1,1,5991.525424,343,0.456599317,,,,,,7.1259306,63.1875,10,0.202
16/11/2018,2018,4,665000,111,3,1,2,1,5990.990991,693,2.090866167,,,,,,0.7757557,61.78125,15,0.296
12/04/2018,2018,4,665000,111,3,1,4,2,5990.990991,979,0.355944831,,,,,,5.5417633,71.21875,3,0.191
02/05/2019,2019,1,665000,111,3,1,3,1,5990.990991,693,2.13432144,,,,,,1.2689246,62.5,11,0.303
29/11/2018,2018,4,311500,52,2,0,1,1,5990.384615,315,2.212770033,,,,,,7.3543062,46.84375,51,0.217
13/02/2019,2019,1,623000,104,3,1,3,1,5990.384615,735,0.394886028,,,,,,6.5355698,63.1875,10,0.202
24/10/2018,2018,4,419300,70,2,1,2,2,5990,350,2.058828409,,,,,,11.625928,54.6875,26,0.172
16/04/2018,2018,2,581000,97,3,1,3,3,5989.690722,693,0.445612283,,,,,,4.8681724,53.75,29,0.47
22/10/2018,2018,4,581000,97,3,1,2,1,5989.690722,1092,1.314692112,,,,,,6.2354517,70.0625,6,0.185
19/11/2018,2018,4,581000,97,3,1,3,2,5989.690722,972,0.938528724,,,,,,2.2485759,61.78125,15,0.296
17/01/2019,2019,1,581000,97,2,0,2,1,5989.690722,420,0.285241883,,,,,,5.4548252,65.625,7,0.105
31/01/2019,2019,1,581000,97,2,2,2,2,5989.690722,522,2.296374579,,,,,,10.755258,53.375,26,0.179
07/05/2018,2018,3,419230,70,2,1,2,2,5989,343,2.058828409,,,,,,11.625928,54.6875,26,0.161
27/01/2018,2018,1,269500,45,1,0,1,1,5988.888889,210,0.676751777,,,,,,6.6528045,57.75,21,0.32
31/03/2018,2018,1,539000,90,3,1,3,2,5988.888889,420,0.321243907,,,,,,13.7154748,54.40625,28,0.054
08/11/2018,2018,3,539000,90,3,1,3,2,5988.888889,420,1.901169923,,,,,,10.2034515,63.03125,13,0.083
17/08/2018,2018,3,1078000,180,4,1,3,2,5988.888889,700,0.710423037,,,,,,2.907496,71.0625,4,0.179
27/11/2018,2018,4,1078000,180,4,1,4,2,5988.888889,700,0.540141084,,,,,,2.5998981,71.0625,4,0.192
29/01/2019,2019,1,539000,90,3,1,3,2,5988.888889,360,1.901169923,,,,,,10.2034515,54.5,24,0.12
23/02/2019,2019,1,377300,63,2,0,1,2,5988.888889,420,1.090151924,,,,,,6.0629708,53.21875,27,0.063
16/10/2018,2018,4,269500,45,1,0,1,1,5988.888889,1274,0.519081225,,,,,,3.8337926,75.40625,2,0.173
07/04/2018,2018,3,610845,102,3,1,2,2,5988.676471,0,0.461295419,,,,,,10.6955814,59.0625,20,0.076
01/12/2019,2019,1,335300,56,1,0,1,0,5987.5,308,0.342618215,,,,,,5.3753571,65.625,7,0.105
30/03/2018,2018,1,455000,76,3,1,2,2,5986.842105,672,1.370551186,,,,,,6.1345895,46.84375,51,0.073
17/05/2018,2018,2,455000,76,3,1,2,2,5986.842105,570,0.774464915,,,,,,5.4005768,53.75,29,0.47
30/05/2018,2018,2,455000,76,3,1,2,2,5986.842105,752,1.38443893,,,,,,6.1527555,46.84375,51,0.216
06/11/2018,2018,2,455000,76,3,1,2,2,5986.842105,244,2.114048878,,,,,,14.0475327,52.15625,31,0.171
22/11/2018,2018,4,455000,76,3,1,2,2,5986.842105,0,1.064612348,,,,,,6.1945372,53.75,29,0.069
22/11/2018,2018,4,910000,152,3,2,3,2,5986.842105,686,0.69870836,,,,,,4.6235297,53.75,29,0.069
02/01/2019,2019,1,455000,76,3,1,3,2,5986.842105,590,1.38443893,,,,,,6.1527555,55.1875,22,0.189
16/11/2018,2018,4,520799,87,2,1,2,2,5986.195402,755,0.510165535,,,,,,3.2742447,68.96875,7,0.34
31/10/2018,2018,4,413000,69,2,0,2,0,5985.507246,364,0.614648416,,,,,,3.2813455,68.96875,7,0.34
11/09/2018,2018,4,413000,69,2,1,3,2,5985.507246,838,0.66798648,,,,,,4.671043,53.75,29,0.069
14/11/2018,2018,4,413000,69,2,1,2,1,5985.507246,376,4.062573642,,,,,,7.9073375,47.3125,49,0.212
24/01/2019,2019,1,413000,69,1,1,1,1,5985.507246,420,0.38875622,,,,,,5.2649641,65.625,7,0.105
31/01/2019,2019,1,413000,69,1,1,1,1,5985.507246,392,1.913299291,,,,,,11.6796047,53.375,26,0.179
27/08/2018,2018,3,1197000,200,4,2,4,3,5985,1575,1.11980235,,,,,,3.6064921,47.65625,47,0.133
20/10/2018,2018,4,359100,60,2,1,2,1,5985,336,1.898484873,,,,,,11.3437219,54.6875,26,0.172
29/03/2018,2018,1,305200,51,1,1,2,1,5984.313725,220,2.884936045,,,,,,8.7569872,45.3125,53,0.056
02/07/2019,2019,1,305200,51,2,1,1,1,5984.313725,182,2.343499796,,,,,,17.0185236,35.375,89,0.088
27/02/2018,2018,1,742000,124,3,1,1,2,5983.870968,475,1.730819391,,,,,,12.8265434,54.6875,26,0.049
03/03/2018,2018,1,371000,62,3,1,2,1,5983.870968,385,0.400071538,,,,,,12.9727866,62.71875,14,0.069
27/03/2018,2018,1,556500,93,2,1,2,2,5983.870968,553,1.048294497,,,,,,11.6039311,54.6875,26,0.098
17/05/2018,2018,2,556500,93,2,1,2,2,5983.870968,475,2.014465354,,,,,,11.9589869,54.6875,26,0.144
07/11/2018,2018,3,371000,62,2,1,2,2,5983.870968,175,0.53696436,,,,,,14.3262282,54.40625,28,0.194
22/08/2018,2018,3,742000,124,3,0,3,1,5983.870968,700,0.753568888,,,,,,6.1615561,64.3125,11,0.105
09/12/2018,2018,3,371000,62,2,0,2,0,5983.870968,371,0.50487941,,,,,,5.377911,61,17,0.148
12/06/2018,2018,4,185500,31,1,0,1,0,5983.870968,154,2.324375147,,,,,,8.353884,66.96875,9,0.241
19/12/2018,2018,4,1113000,186,3,3,3,3,5983.870968,840,3.552240029,,,,,,6.9646895,51.5,33,0.204
18/01/2019,2019,1,371000,62,2,0,1,1,5983.870968,385,3.091418473,,,,,,7.130244,59.86666667,13,0.272
23/01/2019,2019,1,371000,62,2,1,2,1,5983.870968,420,1.750264716,,,,,,9.0977554,47.125,49,0.151
02/01/2019,2019,1,371000,62,2,1,2,2,5983.870968,300,0.692955957,,,,,,6.7078269,55.1875,22,0.189
14/02/2019,2019,1,556500,93,2,1,3,2,5983.870968,560,3.955102112,,,,,,8.2332246,40.75,73,0.141
23/02/2019,2019,1,371000,62,2,1,2,1,5983.870968,350,1.814010936,,,,,,9.440319,54.5,24,0.12
18/01/2018,2018,1,1113000,186,3,1,2,1,5983.870968,1099,0.873349853,,,,,,3.4328826,75.40625,2,0.093
05/04/2018,2018,2,1113000,186,3,1,2,1,5983.870968,1099,0.873349853,,,,,,3.4328826,75.40625,2,0.266
10/10/2018,2018,4,1400000,234,3,1,3,3,5982.905983,0,0.513873789,,,,,,2.2921725,71.0625,4,0.192
16/02/2018,2018,1,700000,117,3,1,1,1,5982.905983,630,0.598470379,,,,,,3.7817164,75.40625,2,0.093
11/09/2018,2018,4,700000,117,2,0,1,1,5982.905983,826,0.185566722,,,,,,3.3637455,75.40625,2,0.173
23/01/2019,2019,1,700000,117,2,0,2,1,5982.905983,826,0.185566722,,,,,,3.3637455,65.76666667,6,0.201
13/02/2019,2019,1,700000,117,3,1,3,1,5982.905983,686,0.691515658,,,,,,3.8905208,65.76666667,6,0.201
19/06/2018,2018,2,382900,64,2,1,2,2,5982.8125,350,0.692955957,,,,,,6.7078269,46.84375,51,0.216
09/03/2018,2018,3,514499,86,3,0,2,1,5982.546512,535,0.729364899,,,,,,4.5081289,53.75,29,0.061
02/12/2019,2019,1,514499,86,2,1,1,2,5982.546512,581,0.895471471,,,,,,7.2045365,55.1875,22,0.189
13/02/2019,2019,1,514499,86,3,2,3,2,5982.546512,420,0.321243907,,,,,,13.7154748,52.40625,30,0.183
15/12/2018,2018,4,329000,55,2,0,1,1,5981.818182,329,0.453945931,,,,,,5.4337868,71.21875,3,0.191
18/12/2018,2018,4,658000,110,3,1,3,1,5981.818182,979,0.436167475,,,,,,2.8403421,71.0625,4,0.192
02/07/2019,2019,1,329000,55,2,1,1,2,5981.818182,489,3.213186517,,,,,,13.7595355,51.625,32,0.165
14/02/2019,2019,1,658000,110,3,1,3,2,5981.818182,1330,1.047962349,,,,,,3.3661296,71.21875,2,0.183
27/04/2018,2018,2,299069,50,2,1,1,1,5981.38,302,2.070237646,,,,,,13.8792453,49.78125,38,0.145
10/10/2018,2018,4,944999,158,3,1,3,1,5981.006329,1260,0.515481726,,,,,,3.9671305,71.21875,3,0.191
13/02/2019,2019,1,944999,158,2,1,3,2,5981.006329,,0.629407,,,,,,4.6541365,57.625,16,0.351
23/02/2018,2018,1,616000,103,3,2,2,2,5980.582524,,0.91339391,,,,,,7.2603834,46.84375,51,0.073
01/08/2019,2019,1,275100,46,1,0,1,0,5980.434783,210,0.63451617,,,,,,11.2998343,48.84375,45,0.139
09/11/2018,2018,3,209300,35,1,0,1,1,5980,175,0.20434862,,,,,,6.726685,64.3125,11,0.105
11/07/2018,2018,4,418600,70,2,1,2,2,5980,454,20.98740353,,,,,,28.8918597,34.4375,86,0.176
03/01/2018,2018,1,574000,96,3,1,3,1,5979.166667,1092,1.801738925,,,,,,6.6562007,70.0625,6,0.079
22/06/2018,2018,2,430500,72,3,1,2,2,5979.166667,454,2.286700092,,,,,,10.0351726,54.6875,26,0.144
25/08/2018,2018,3,287000,48,1,0,1,1,5979.166667,0,0.171312054,,,,,,4.2891569,67.75,8,0.111
13/09/2018,2018,3,287000,48,1,0,1,1,5979.166667,0,0.171312054,,,,,,4.2891569,67.75,8,0.111
11/02/2018,2018,4,430500,72,3,0,2,1,5979.166667,647,0.721332526,,,,,,5.4066855,60.875,18,0.313
14/02/2019,2019,1,287000,48,1,0,1,1,5979.166667,950,0.171312054,,,,,,4.2891569,66.15625,4,0.213
14/02/2019,2019,1,287000,48,1,0,1,1,5979.166667,0,0.171312054,,,,,,4.2891569,66.15625,4,0.213
09/08/2018,2018,3,1680000,281,3,1,4,2,5978.647687,,1.213303989,,,,,,5.6055752,61,17,0.148
22/11/2018,2018,4,1680000,281,3,1,4,2,5978.647687,,1.213303989,,,,,,5.6055752,61,17,0.249
18/07/2018,2018,3,532000,89,3,1,2,2,5977.52809,489,3.271045333,,,,,,12.8022712,50.4375,36,0.115
16/10/2018,2018,4,1064000,178,4,3,4,3,5977.52809,805,1.651861122,,,,,,12.9801611,54.6875,26,0.184
26/11/2018,2018,4,687400,115,3,1,2,1,5977.391304,1014,0.550123831,,,,,,4.7680901,67.75,8,0.201
02/08/2019,2019,1,633500,106,3,1,2,2,5976.415094,707,0.438385035,,,,,,5.665526,68.96875,3,0.143
03/01/2018,2018,1,735000,123,3,1,4,1,5975.609756,1540,0.611313345,,,,,,4.4510324,68.96875,7,0.135
24/01/2019,2019,1,735000,123,3,1,3,2,5975.609756,1050,1.577387696,,,,,,6.2986956,64.21875,9,0.182
31/01/2019,2019,1,979999,164,3,1,4,1,5975.603659,1060,0.653848386,,,,,,4.6801496,66.15625,4,0.213
15/08/2018,2018,3,489999,82,2,1,1,2,5975.597561,672,1.4805891,,,,,,13.6260393,62.71875,14,0.156
26/09/2018,2018,3,489999,82,3,1,2,1,5975.597561,280,0.737317191,,,,,,6.2483,44.28125,58,0.148
26/11/2018,2018,4,489999,82,3,1,1,2,5975.597561,406,0.733503553,,,,,,6.7658386,46.84375,51,0.217
18/12/2018,2018,4,489999,82,2,1,3,2,5975.597561,475,0.733503553,,,,,,6.7658386,46.84375,51,0.217
27/12/2018,2018,4,489999,82,3,0,2,1,5975.597561,0,0.441679503,,,,,,4.5414772,53.75,29,0.069
23/02/2019,2019,1,489999,82,3,1,3,1,5975.597561,595,0.490125816,,,,,,2.6475029,62.5,11,0.303
19/07/2018,2018,3,244999,41,1,1,1,1,5975.585366,420,0.713916155,,,,,,5.6761934,53.75,29,0.061
29/09/2018,2018,3,579600,97,4,2,4,2,5975.257732,560,0.733503553,,,,,,6.7658386,46.84375,51,0.189
29/06/2018,2018,2,489929,82,3,1,2,2,5974.743902,413,0.906688459,,,,,,9.3400847,63.03125,13,0.154
02/11/2019,2019,1,256899,43,1,0,1,1,5974.395349,266,0.336858077,,,,,,6.1715163,56.1,20,0.164
27/07/2018,2018,3,346500,58,2,1,2,2,5974.137931,595,0.856186027,,,,,,6.7173454,55.3125,24,0.091
08/04/2018,2018,3,346500,58,2,1,2,1,5974.137931,406,0.774464915,,,,,,5.4005768,53.75,29,0.061
22/01/2019,2019,1,693000,116,3,1,4,3,5974.137931,472,2.457547267,,,,,,12.3579734,51.625,32,0.165
22/02/2019,2019,1,346500,58,1,0,2,0,5974.137931,308,0.342618215,,,,,,5.3753571,65.625,7,0.105
17/10/2018,2018,4,693000,116,3,1,2,1,5974.137931,979,0.881577908,,,,,,3.415976,75.40625,2,0.173
23/05/2018,2018,2,448000,75,2,1,2,0,5973.333333,454,5.748849801,,,,,,9.1701891,51.5,33,0.269
28/07/2018,2018,3,448000,75,3,1,1,2,5973.333333,448,2.074968579,,,,,,10.3059621,54.6875,26,0.161
08/04/2018,2018,3,448000,75,2,1,2,2,5973.333333,448,2.074968579,,,,,,10.3059621,54.6875,26,0.161
17/08/2018,2018,3,448000,75,3,1,2,2,5973.333333,630,1.589060519,,,,,,12.1411915,61.25,16,0.187
09/05/2018,2018,3,448000,75,2,0,2,1,5973.333333,525,0.61144484,,,,,,4.9380679,78.21875,1,0.096
23/09/2018,2018,3,448000,75,2,0,2,1,5973.333333,595,1.941415155,,,,,,0.8716213,61.78125,15,0.181
15/12/2018,2018,4,448000,75,3,1,2,2,5973.333333,560,0.756456053,,,,,,7.5661075,55.3125,24,0.119
17/11/2018,2018,4,651000,109,3,1,2,1,5972.477064,805,0.572891498,,,,,,3.8924696,53.75,29,0.069
09/12/2018,2018,3,382200,64,2,1,2,1,5971.875,454,0.35389279,,,,,,6.1668489,59.59375,19,0.119
02/11/2019,2019,1,292600,49,1,0,1,1,5971.428571,315,0.336858077,,,,,,6.1715163,56.1,20,0.164
04/12/2019,2019,2,418000,70,3,1,2,2,5971.428571,620,2.742234675,0,0,0,0,0,14.8662166,49.09375,43,0.128
26/01/2018,2018,1,406000,68,2,1,2,1,5970.588235,420,1.162289299,,,,,,9.6821482,63.03125,13,0.047
26/03/2018,2018,1,406000,68,2,0,1,0,5970.588235,315,0.614648416,,,,,,3.2813455,68.96875,7,0.135
23/11/2018,2018,4,406000,68,2,1,2,1,5970.588235,454,1.25847531,,,,,,8.2556777,55.3125,24,0.119
12/03/2018,2018,4,406000,68,3,1,2,1,5970.588235,306,0.357194434,,,,,,8.3194038,55.3125,24,0.119
15/12/2018,2018,4,406000,68,3,1,2,2,5970.588235,385,1.421583614,,,,,,6.650463,60.875,18,0.313
21/06/2018,2018,2,1014999,170,3,1,3,3,5970.582353,770,2.057452842,,,,,,7.7156173,55.3125,24,0.167
23/11/2018,2018,4,1014999,170,3,1,4,1,5970.582353,1050,0.248899314,,,,,,4.2716971,71.21875,3,0.191
20/02/2019,2019,1,1014999,170,4,2,3,4,5970.582353,1225,1.621552304,,,,,,11.4353918,53.375,26,0.179
29/01/2019,2019,1,507499,85,3,1,2,2,5970.576471,602,2.184457508,,,,,,7.877756,56.5,18,0.119
09/01/2018,2018,3,519399,87,3,1,1,2,5970.103448,0,4.457010244,,,,,,9.303897,70.46875,5,0.063
15/08/2018,2018,3,519399,87,3,1,1,2,5970.103448,489,2.472424907,,,,,,14.8334414,49.78125,38,0.11
13/02/2019,2019,1,519399,87,2,0,2,2,5970.103448,755,0.422735615,,,,,,3.1363331,65.8125,5,0.327
06/08/2018,2018,2,1032639,173,3,3,3,3,5969.011561,0,2.210884591,,,,,,6.9053539,37.625,78,0.233
12/10/2018,2018,4,770000,129,2,2,4,2,5968.992248,805,2.150598879,,,,,,5.8765292,37.625,78,0.221
23/02/2019,2019,1,770000,129,3,3,1,3,5968.992248,770,2.178069031,,,,,,9.3589125,54.5,24,0.12
21/04/2018,2018,2,567000,95,3,1,2,2,5968.421053,1050,1.107823269,,,,,,2.4526643,61.78125,15,0.427
09/11/2018,2018,3,453600,76,3,1,3,2,5968.421053,420,3.94669559,,,,,,9.9019437,51.3125,35,0.1
31/10/2018,2018,4,567000,95,3,1,2,2,5968.421053,1050,1.107823269,,,,,,2.4526643,61.78125,15,0.296
23/11/2018,2018,4,567000,95,3,1,2,2,5968.421053,1050,1.107823269,,,,,,2.4526643,61.78125,15,0.296
28/07/2018,2018,3,387898,65,2,1,2,1,5967.661538,0,2.163409147,,,,,,7.0289779,44.28125,58,0.148
