date,year,quarter,price_real_month,area_m2,bedrooms,suite,bathrooms,garage,price_m2,condo_real,metro_dist_km,gym,field_quadra,elevator,furnished,swimming_pool,delta_cbd_farialima,inequality_meter,inequality_rank,teleworkable
16/07/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
16/07/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
23/07/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
23/07/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
30/07/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
30/07/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
07/08/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
07/08/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
17/09/2020,2020,3,338000,55,2,1,1,2,6145.454545,300,0.687762336,1,1,1,0,1,9.0188999,63.6875,5,0.128
24/09/2020,2020,3,338000,55,2,1,1,2,6145.454545,300,0.687762336,1,1,1,0,1,9.0188999,63.6875,5,0.128
14/08/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
14/08/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
21/08/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
21/08/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
28/08/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
28/08/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
04/09/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
04/09/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
11/09/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
11/09/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
18/09/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
22/01/2020,2020,1,430000,70,3,1,1,2,6142.857143,600,1.107079552,1,0,1,1,0,13.5860004,62.96875,7,0.315
20/07/2020,2020,3,430000,70,3,1,1,2,6142.857143,437,2.62607366,1,0,1,0,1,8.6041537,52.375,26,0.228
23/07/2020,2020,3,430000,70,3,1,1,2,6142.857143,437,2.62607366,1,0,1,0,1,8.6041537,52.375,26,0.228
18/09/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
25/09/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
25/09/2019,2019,3,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.167
11/10/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
01/04/2020,2020,2,448000,73,3,1,1,2,6136.986301,700,1.262770551,1,0,1,0,1,7.8625986,44.4375,64,0.146
22/04/2020,2020,2,448000,73,3,1,1,2,6136.986301,700,1.262770551,1,1,1,0,1,7.8625986,44.4375,64,0.146
22/04/2020,2020,2,668754,109,3,1,1,2,6135.357798,950,1.891059828,0,1,1,0,0,11.8524357,52.03125,30,0.146
29/04/2020,2020,2,668754,109,3,1,1,2,6135.357798,950,1.891059828,0,1,1,0,0,11.8524357,52.03125,30,0.146
17/04/2021,2021,2,429000,70,2,1,2,1,6128.571429,590,3.462682438,1,0,1,1,1,7.8044431,51.21875,36,0.113
25/05/2020,2020,2,649000,106,3,1,1,3,6122.641509,1000,1.244194093,1,1,1,0,1,7.3962124,46.5625,50,0.215
28/05/2020,2020,2,649000,106,3,1,1,3,6122.641509,1000,1.244194093,1,1,1,0,1,7.3962124,46.5625,50,0.215
11/10/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
18/10/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
18/10/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
19/09/2021,2021,3,550000,90,3,1,2,2,6111.111111,640,5.641911109,1,1,1,0,1,9.0937931,59.625,12,0.327
25/10/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
09/03/2021,2021,1,640000,105,3,1,3,2,6095.238095,1000,0.350614191,0,1,1,1,0,12.9608882,45.09375,62,0.13
23/03/2021,2021,1,640000,105,3,1,3,2,6095.238095,1000,0.350614191,0,1,1,1,0,12.9608882,45.09375,62,0.13
12/09/2021,2021,3,390000,64,2,1,2,1,6093.75,550,0.885848174,1,0,1,0,1,17.3302402,48.03125,43,0.204
13/12/2021,2021,4,335000,55,2,1,2,1,6090.909091,400,7.142195037,1,0,1,1,0,12.359654,51.75,32,0.26
25/10/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
07/08/2021,2021,3,395000,65,2,1,2,1,6076.923077,282,0.511957271,0,1,1,1,0,13.9500992,50.71875,39,0.115
02/07/2020,2020,3,407000,67,3,1,1,2,6074.626866,569,0.924699848,1,1,1,0,1,14.6933027,46.21875,54,0.121
01/11/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
01/11/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
14/11/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
14/11/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
21/11/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
25/05/2020,2020,2,370000,61,2,1,1,2,6065.57377,785,1.989362603,1,1,1,0,1,7.0045342,46.5625,50,0.215
28/05/2020,2020,2,370000,61,2,1,1,2,6065.57377,785,1.989362603,1,1,1,0,1,7.0045342,46.5625,50,0.215
21/11/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
02/12/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
02/12/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
11/12/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
11/12/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
18/12/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
18/12/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
25/12/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
25/12/2019,2019,4,980000,97,2,1,2,2,10103.09278,1670,0.335531093,0,0,0,0,0,5.3939178,65.625,7,0.206
21/11/2021,2021,4,380000,63,3,1,2,1,6031.746032,440,2.384382775,1,1,1,0,1,11.2995566,49.78125,41,0.332
16/07/2019,2019,3,1245000,97,2,2,2,1,12835.05155,1200,0.894954476,0,0,0,0,0,3.4158136,65.76666667,6,0.257
25/06/2019,2019,2,1393000,97,2,2,2,2,14360.82474,1326,2.034554322,0,0,0,0,0,1.2828242,62.5,11,0.308
16/06/2019,2019,2,958000,98,3,1,2,2,9775.510204,,0.745285299,0,0,0,0,0,6.6217934,55.1875,22,0.185
12/05/2019,2019,2,495000,98,3,1,2,2,5051.020408,1400,1.782965511,0,0,0,0,0,6.4853057,35.21875,90,0.235
24/01/2019,2019,1,650000,98,3,1,2,1,6632.653061,1008,1.439193129,0,0,0,0,0,6.3218816,64.21875,9,0.182
02/07/2019,2019,3,1531800,99,3,2,2,2,15472.72727,770,0.183912976,0,0,0,0,0,4.9162154,65.8125,5,0.401
03/01/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
07/01/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
10/01/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
17/01/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
24/01/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
31/01/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
07/02/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
15/02/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
22/02/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
01/01/2020,2020,1,360000,60,3,1,1,2,6000,,1.878088542,1,0,1,0,1,11.4935959,62.96875,7,0.315
08/01/2020,2020,1,360000,60,3,1,1,2,6000,,1.878088542,1,0,1,0,1,11.4935959,62.96875,7,0.315
22/01/2020,2020,1,360000,60,3,1,1,2,6000,,1.878088542,1,0,1,0,1,11.4935959,62.96875,7,0.315
02/02/2021,2021,1,390000,65,2,1,2,2,6000,829,1.892022645,1,1,1,1,1,7.0639963,45.78125,56,0.149
01/03/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
05/03/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
08/03/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
15/03/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
22/03/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
26/01/2021,2021,1,625000,105,3,1,3,1,5952.380952,1125,0.662856246,0,0,0,0,0,3.8377906,56.28125,23,0.107
17/05/2021,2021,2,625000,105,3,1,3,1,5952.380952,1125,0.662856246,0,0,0,0,0,3.8377906,56.28125,23,0.126
29/03/2019,2019,1,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.201
05/04/2019,2019,2,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.183
12/04/2019,2019,2,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.183
19/04/2019,2019,2,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.183
28/04/2019,2019,2,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.183
05/05/2019,2019,2,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.183
12/05/2019,2019,2,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.183
18/03/2020,2020,1,309000,52,2,1,1,2,5942.307692,350,1.041378467,1,1,1,0,1,14.2746658,57.96875,16,0.122
01/04/2020,2020,2,765000,129,3,1,1,3,5930.232558,1500,1.548136938,0,0,1,0,0,6.5239898,61.875,10,0.175
19/05/2019,2019,2,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.183
26/05/2019,2019,2,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.183
02/06/2019,2019,2,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.183
09/06/2019,2019,2,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.183
16/06/2019,2019,2,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.183
25/06/2019,2019,2,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.183
02/07/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
09/07/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
16/07/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
01/05/2018,2018,2,800000,135,3,1,3,3,5925.925926,,6.329435059,0,0,0,0,0,11.1694947,47.34375,48,0.097
16/06/2021,2021,2,320000,54,2,1,2,1,5925.925926,420,1.849748058,1,1,1,1,1,15.9829865,50.96875,38,0.11
14/06/2021,2021,2,545000,92,3,1,2,1,5923.913043,586,0.225370119,0,0,1,0,0,7.5913878,63.15625,6,0.312
23/07/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
30/07/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
07/08/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
14/08/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
21/08/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
28/08/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
04/09/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
11/09/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
18/09/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
25/09/2019,2019,3,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.257
20/12/2021,2021,4,514997,87,3,1,3,1,5919.505747,680,0.358407645,1,1,1,0,0,6.2325311,63.15625,6,0.217
11/10/2019,2019,4,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.271
18/10/2019,2019,4,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.271
01/05/2018,2018,2,272000,46,2,0,1,1,5913.043478,280,1.211571059,1,1,1,0,1,7.2135765,57.46875,22,0.186
25/10/2019,2019,4,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.271
01/11/2019,2019,4,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.271
14/11/2019,2019,4,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.271
21/11/2019,2019,4,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.271
02/12/2019,2019,4,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.271
11/12/2019,2019,4,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.271
18/12/2019,2019,4,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.271
15/07/2021,2021,3,1180000,200,3,1,3,3,5900,,2.455561847,0,0,0,0,0,9.7770904,42.5625,70,0.174
16/07/2021,2021,3,1180000,200,3,1,3,3,5900,,2.455561847,0,0,0,0,0,9.7770904,42.5625,70,0.174
25/12/2019,2019,4,1260000,99,2,1,2,1,12727.27273,1430,1.220393837,0,0,0,0,0,3.0469791,65.76666667,6,0.271
16/06/2019,2019,2,1095000,100,3,1,2,2,10950,,1.833606181,0,0,0,0,0,4.2618496,39.46875,79,0.171
16/06/2019,2019,2,1095000,100,3,1,2,2,10950,,1.833606181,0,0,0,0,0,4.2618496,39.46875,79,0.171
03/01/2019,2019,1,1220000,100,3,1,2,1,12200,1100,0.614788529,0,0,0,0,0,3.5801946,65.76666667,6,0.201
07/01/2019,2019,1,1220000,100,3,1,2,1,12200,1100,0.614788529,0,0,0,0,0,3.5801946,65.76666667,6,0.201
10/01/2019,2019,1,1220000,100,3,1,2,1,12200,1100,0.614788529,0,0,0,0,0,3.5801946,65.76666667,6,0.201
17/01/2019,2019,1,1220000,100,3,1,2,1,12200,1100,0.614788529,0,0,0,0,0,3.5801946,65.76666667,6,0.201
16/07/2019,2019,3,1260000,100,2,2,2,3,12600,1200,0.71107736,0,0,0,0,0,3.2631882,68.96875,3,0.193
23/07/2019,2019,3,1260000,100,2,2,2,3,12600,1200,0.71107736,0,0,0,0,0,3.2631882,68.96875,3,0.193
24/01/2019,2019,1,850000,100,3,1,2,2,8500,1000,0.789449419,0,0,0,0,0,2.3247346,62.5,11,0.303
22/03/2019,2019,1,1049000,100,3,1,2,2,10490,1180,0.37559881,0,0,0,0,0,2.1294621,71.21875,2,0.183
02/07/2019,2019,3,638000,101,2,1,2,1,6316.831683,1200,1.206600816,0,0,0,0,0,6.1885791,64.21875,9,0.187
09/07/2019,2019,3,638000,101,2,1,2,1,6316.831683,1200,1.206600816,0,0,0,0,0,6.1885791,64.21875,9,0.187
17/01/2019,2019,1,1190000,101,2,2,2,1,11782.17822,1100,0.905632612,0,0,0,0,0,3.3908446,65.76666667,6,0.201
15/02/2019,2019,1,719900,102,3,1,2,2,7057.843137,,0.846329067,0,0,0,0,0,14.1404065,55.96875,21,0.128
17/01/2019,2019,1,1000000,102,3,1,2,2,9803.921569,1000,4.427917481,0,0,0,0,0,8.4418319,46.375,53,0.24
11/10/2019,2019,4,730000,103,3,1,2,1,7087.378641,650,0.629915333,0,0,0,0,0,3.8530014,65.76666667,6,0.271
11/10/2019,2019,4,730000,103,3,1,2,1,7087.378641,650,0.629915333,0,0,0,0,0,3.8530014,65.76666667,6,0.271
11/10/2019,2019,4,730000,103,3,1,2,1,7087.378641,650,0.629915333,0,0,0,0,0,3.8530014,65.76666667,6,0.271
18/10/2019,2019,4,710000,103,2,1,2,1,6893.203883,,0.629915333,0,0,0,0,0,3.8530014,65.76666667,6,0.271
18/10/2019,2019,4,710000,103,2,1,2,1,6893.203883,,0.629915333,0,0,0,0,0,3.8530014,65.76666667,6,0.271
11/09/2019,2019,3,990000,103,2,1,2,1,9611.650485,1100,0.566939277,0,0,0,0,0,3.2553493,65.8125,5,0.401
11/09/2019,2019,3,990000,103,2,1,2,1,9611.650485,1100,0.566939277,0,0,0,0,0,3.2553493,65.8125,5,0.401
25/12/2019,2019,4,899900,104,3,1,2,2,8652.884615,1020,4.785919394,0,0,0,0,0,9.1693059,46.375,53,0.176
25/12/2019,2019,4,899900,104,3,1,2,2,8652.884615,1020,4.785919394,0,0,0,0,0,9.1693059,46.375,53,0.176
25/12/2019,2019,4,899900,104,3,1,2,2,8652.884615,1020,4.785919394,0,0,0,0,0,9.1693059,46.375,53,0.176
15/03/2019,2019,1,699900,105,3,1,2,1,6665.714286,950,1.454964619,0,0,0,0,0,5.9173672,64.21875,9,0.182
15/04/2020,2020,2,510195,87,3,1,1,2,5864.310345,858,1.810046321,1,0,1,0,1,11.7182993,52.03125,30,0.146
22/03/2019,2019,1,699900,105,3,1,2,1,6665.714286,950,1.454964619,0,0,0,0,0,5.9173672,64.21875,9,0.182
25/06/2019,2019,2,790000,105,2,1,2,1,7523.809524,650,0.582566107,0,0,0,0,0,2.5686143,62.5,11,0.308
09/07/2019,2019,3,790000,105,2,1,2,1,7523.809524,650,0.582566107,0,0,0,0,0,2.5686143,62.5,11,0.403
11/12/2019,2019,4,820000,105,3,1,2,1,7809.52381,1625,1.054932506,0,0,0,0,0,1.4921454,62.5,11,0.363
11/12/2019,2019,4,820000,105,3,1,2,1,7809.52381,1625,1.054932506,0,0,0,0,0,1.4921454,62.5,11,0.363
28/04/2019,2019,2,840000,106,3,1,2,1,7924.528302,1250,1.479135644,0,0,0,0,0,6.0006003,64.21875,9,0.162
12/05/2019,2019,2,840000,106,3,1,2,1,7924.528302,1250,1.479135644,0,0,0,0,0,6.0006003,64.21875,9,0.162
25/06/2019,2019,2,840000,106,3,1,2,1,7924.528302,1250,1.479135644,0,0,0,0,0,6.0006003,64.21875,9,0.162
15/03/2019,2019,1,1280000,106,3,1,2,3,12075.4717,1565,0.788572234,0,0,0,0,0,3.6177788,68.96875,3,0.143
03/01/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
03/01/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
07/01/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
07/01/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
10/01/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
10/01/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
17/01/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
17/01/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
24/01/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
24/01/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
31/01/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
31/01/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
07/02/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
07/02/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
15/02/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
15/02/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
22/02/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
22/02/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
01/03/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
01/03/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
05/03/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
05/03/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
08/03/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
08/03/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
15/03/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
15/03/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
22/03/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
22/03/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
29/03/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
29/03/2019,2019,1,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.182
05/04/2019,2019,2,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.162
05/04/2019,2019,2,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.162
12/04/2019,2019,2,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.162
12/04/2019,2019,2,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.162
19/04/2019,2019,2,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.162
19/04/2019,2019,2,850000,107,3,1,2,2,7943.925234,1600,0.699250705,0,0,0,0,0,5.5508715,64.21875,9,0.162
