quarter,year,date,area_m2,bedrooms,suite,bathrooms,garage,price_real_month,price_m2,condo_real,metro_dist_km,gym,field_quadra,elevator,furnished,swimming_pool,delta_cbd_farialima,inequality_meter,inequality_rank,teleworkable
1,2018,18/01/2018,79,2,1,2,2,681100,8621.52,0,0.439440595,,,,,,2.7119266,71.0625,4,0.087
1,2018,20/01/2018,79,2,0,1,1,431830,5466.2,623,1.274571865,,,,,,1.2239018,61.78125,15,0.174
1,2018,09/01/2018,79,2,1,2,2,606200,7673.42,,0.049276175,,,,,,4.8458298,64.65625,10,0.13
1,2018,16/01/2018,80,2,1,2,1,413000,5162.5,454,0.779905532,,,,,,11.8857643,62.71875,14,0.069
1,2018,23/01/2018,80,3,1,2,2,475299,5941.24,494,4.957872255,,,,,,8.9779732,41.53125,68,0.054
1,2018,04/01/2018,80,2,1,2,2,1229281,15366.01,637,2.52950546,,,,,,0.2789368,61.78125,15,0.174
1,2018,10/01/2018,80,3,1,2,1,504699,6308.74,482,0.865717731,,,,,,5.7524996,60.875,18,0.193
1,2018,24/01/2018,80,2,1,3,1,560000,7000,560,0.828953648,,,,,,6.180773,64.3125,11,0.087
1,2018,25/01/2018,80,2,2,3,2,595000,7437.5,475,1.25915033,,,,,,11.263377,54.6875,26,0.098
1,2018,09/01/2018,80,2,0,2,1,455000,5687.5,406,0.284281796,,,,,,5.2082392,71.21875,3,0.095
1,2018,25/01/2018,80,2,1,2,1,475999,5949.99,692,1.734482017,,,,,,1.9650933,61.78125,15,0.174
1,2018,12/01/2018,80,2,1,2,1,405300,5066.25,310,2.641744872,,,,,,6.7887237,44.28125,58,0.065
1,2018,15/01/2018,80,2,1,2,1,416500,5206.25,310,2.641744872,,,,,,6.7887237,44.28125,58,0.065
1,2018,22/01/2018,81,3,1,2,2,434000,5358.02,420,2.485851594,,,,,,11.9486163,54.6875,26,0.098
1,2018,25/01/2018,82,3,1,3,2,461999,5634.13,525,1.872038884,,,,,,10.3554373,54.6875,26,0.049
1,2018,15/01/2018,82,2,1,3,2,525000,6402.44,444,1.277137739,,,,,,8.4863223,63.03125,13,0.047
1,2018,15/01/2018,82,3,1,3,2,475999,5804.87,385,1.424146219,,,,,,10.2467751,63.03125,13,0.047
1,2018,11/01/2018,82,3,1,2,3,445200,5429.27,0,2.917908303,,,,,,13.8299039,50.4375,36,0.063
1,2018,23/01/2018,83,3,1,2,2,468999,5650.59,420,5.748849801,,,,,,9.1701891,51.5,33,0.071
1,2018,10/01/2018,83,3,1,2,2,448000,5397.59,700,1.438772103,,,,,,11.7404682,54.6875,26,0.049
1,2018,21/01/2018,83,3,1,2,2,420000,5060.24,416,0.668427089,,,,,,12.2627375,62.71875,14,0.069
1,2018,31/01/2018,83,3,1,3,2,752500,9066.27,1024,0.429727969,,,,,,5.3378654,78.21875,1,0.066
1,2018,04/01/2018,84,2,0,2,1,623000,7416.67,699,0.434870218,,,,,,3.7980678,75.40625,2,0.093
1,2018,31/01/2018,84,2,1,2,2,588000,7000,489,0.966672686,,,,,,15.2358866,54.40625,28,0.054
1,2018,24/01/2018,85,3,1,3,2,479499,5641.16,522,2.742209017,,,,,,12.7271737,50.4375,36,0.063
1,2018,16/01/2018,85,2,0,1,1,489999,5764.69,665,0.438851371,,,,,,4.0587689,75.40625,2,0.093
1,2018,03/01/2018,85,3,1,2,1,448000,5270.59,630,1.161981181,,,,,,3.6407775,47.65625,47,0.092
1,2018,09/01/2018,85,3,1,1,2,644000,7576.47,700,1.885489394,,,,,,0.5846418,61.78125,15,0.174
1,2018,31/01/2018,86,2,1,3,2,489299,5689.52,756,2.519576493,,,,,,3.0937397,49.65625,41,0.063
1,2018,31/01/2018,86,2,1,3,2,489509,5691.97,756,2.519576493,,,,,,3.0937397,49.65625,41,0.063
1,2018,20/01/2018,86,3,0,2,0,525000,6104.65,454,0.48096287,,,,,,3.5395727,68.96875,7,0.135
1,2018,31/01/2018,86,2,,2,1,525000,6104.65,630,1.140323386,,,,,,6.2816716,70.0625,6,0.079
1,2018,23/01/2018,86,3,1,3,2,525000,6104.65,475,3.903181222,,,,,,8.2943063,41.53125,68,0.054
1,2018,25/01/2018,86,3,1,2,2,489999,5697.66,385,2.517365664,,,,,,9.5161427,41.0625,72,0.043
1,2018,23/01/2018,86,2,1,1,2,517999,6023.24,700,2.42408658,,,,,,11.0050245,54.6875,26,0.049
1,2018,23/01/2018,87,3,1,2,2,455000,5229.89,574,4.819928148,,,,,,8.8893594,41.53125,68,0.054
1,2018,09/01/2018,87,3,1,1,2,519399,5970.1,0,4.457010244,,,,,,9.303897,70.46875,5,0.063
1,2018,12/01/2018,87,3,1,2,2,595000,6839.08,399,0.30569477,,,,,,7.9317872,55.3125,24,0.054
1,2018,30/01/2018,87,2,0,2,1,486499,5591.94,847,0.78877996,,,,,,6.6065071,66.96875,9,0.102
1,2018,04/01/2018,87,3,1,1,2,598500,6879.31,532,1.689660577,,,,,,7.835321,55.3125,24,0.054
1,2018,19/01/2018,87,3,1,3,2,604800,6951.72,510,1.689660577,,,,,,7.835321,55.3125,24,0.054
1,2018,24/01/2018,88,3,1,1,2,630700,7167.05,909,1.078734373,,,,,,1.4435778,71.0625,4,0.087
1,2018,02/01/2018,88,3,1,3,2,455000,5170.45,871,0.414533856,,,,,,4.1301488,64.65625,10,0.13
1,2018,09/01/2018,88,3,1,2,2,503299,5719.31,0,1.949474553,,,,,,11.9932702,52.15625,31,0.042
1,2018,18/01/2018,89,3,1,3,2,742000,8337.08,525,1.160787078,,,,,,6.2524415,70.0625,6,0.079
1,2018,07/01/2018,89,3,1,3,2,1043699,11726.96,630,1.120656692,,,,,,4.6759381,61,17,0.136
1,2018,16/01/2018,89,2,1,2,2,525000,5898.88,700,2.451023054,,,,,,10.9905204,54.6875,26,0.049
1,2018,11/01/2018,90,3,1,3,1,503999,5599.99,1050,0.660364487,,,,,,3.013018,71.0625,4,0.087
1,2018,25/01/2018,90,2,1,3,2,455000,5055.56,385,4.190908638,,,,,,7.8057981,51.5,33,0.071
1,2018,16/01/2018,90,2,0,2,1,525000,5833.33,944,1.140323386,,,,,,6.2816716,70.0625,6,0.079
1,2018,09/01/2018,90,3,1,2,1,581000,6455.56,944,0.560060136,,,,,,4.2570512,71.21875,3,0.095
1,2018,15/01/2018,90,2,0,2,1,525000,5833.33,665,0.558371259,,,,,,6.0940344,78.21875,1,0.066
1,2018,04/01/2018,90,3,0,2,1,482999,5366.66,595,2.003527418,,,,,,10.4402151,55.25,25,0.063
1,2018,12/01/2018,90,3,1,1,2,455000,5055.56,1149,0.643904172,,,,,,4.3885331,53.75,29,0.075
1,2018,04/01/2018,91,3,0,2,0,556500,6115.38,595,0.530198621,,,,,,3.9356798,75.40625,2,0.093
1,2018,27/01/2018,91,3,1,3,2,455000,5000,700,1.728396965,,,,,,11.6391273,54.6875,26,0.098
1,2018,24/01/2018,91,2,1,1,2,488982,5373.43,0,2.641744872,,,,,,6.7887237,44.28125,58,0.065
1,2018,31/01/2018,92,3,1,1,2,475999,5173.9,560,1.748187784,,,,,,19.3288321,41.53125,68,0.067
1,2018,17/01/2018,92,3,1,3,2,506099,5501.08,,1.298464376,,,,,,11.2110684,54.6875,26,0.098
1,2018,23/01/2018,92,3,1,2,2,574700,6246.74,503,4.306145037,,,,,,8.7624482,41.53125,68,0.054
1,2018,16/01/2018,92,3,1,3,1,629300,6840.22,686,0.607123641,,,,,,2.0268885,71.0625,4,0.087
1,2018,12/01/2018,93,3,1,2,2,488982,5257.87,0,2.641744872,,,,,,6.7887237,44.28125,58,0.065
1,2018,19/01/2018,94,3,1,3,2,542500,5771.28,595,1.112911765,,,,,,12.2394214,61.25,16,0.161
1,2018,04/01/2018,94,3,1,2,2,586600,6240.43,385,2.490769915,,,,,,7.9314287,55.3125,24,0.054
1,2018,30/01/2018,94,3,1,2,2,519399,5525.52,441,1.746187226,,,,,,10.5156575,54.6875,26,0.049
1,2018,07/01/2018,94,3,1,2,2,1038799,11051.05,1120,0.219508229,,,,,,4.2966201,71.21875,3,0.095
1,2018,12/01/2018,95,3,1,2,2,489999,5157.88,,1.43270682,,,,,,11.4286503,54.6875,26,0.098
1,2018,09/01/2018,96,3,1,3,2,556500,5796.88,518,0.987433426,,,,,,12.9379279,62.71875,14,0.069
1,2018,11/01/2018,97,3,1,3,2,560000,5773.2,525,1.667870084,,,,,,6.6426361,46.84375,51,0.073
1,2018,09/01/2018,97,3,1,2,2,595000,6134.02,525,2.296374579,,,,,,10.755258,54.6875,26,0.049
1,2018,30/01/2018,97,3,1,2,2,521499,5376.28,749,1.037159433,,,,,,5.4681452,70.0625,6,0.079
1,2018,23/01/2018,98,2,2,3,2,567000,5785.71,521,4.071758629,,,,,,7.9310022,41.53125,68,0.054
1,2018,18/01/2018,98,3,1,2,2,519399,5299.99,840,1.605471661,,,,,,6.2876419,70.46875,5,0.063
1,2018,09/01/2018,98,3,1,2,2,630000,6428.57,525,0.491627251,,,,,,5.7710336,53.75,29,0.075
1,2018,21/01/2018,99,2,1,4,2,581000,5868.69,560,2.490202046,,,,,,3.6774152,49.65625,41,0.063
1,2018,27/01/2018,100,3,1,2,1,560000,5600,553,2.584985441,,,,,,13.1352047,50.4375,36,0.063
1,2018,18/01/2018,100,3,1,2,2,840000,8400,623,1.113331846,,,,,,3.1740481,75.40625,2,0.093
1,2018,12/01/2018,100,2,1,1,2,539000,5390,560,1.659951481,,,,,,6.1873283,70.46875,5,0.063
1,2018,30/01/2018,100,3,1,1,2,623000,6230,602,0.82554721,,,,,,9.4268481,63.03125,13,0.047
1,2018,23/01/2018,100,3,0,2,1,525000,5250,652,0.31085122,,,,,,4.5529189,71.21875,3,0.095
1,2018,23/01/2018,100,2,2,3,3,861000,8610,735,0.636771171,,,,,,5.5332734,53.75,29,0.075
1,2018,11/01/2018,100,3,1,3,2,552090,5520.9,665,2.971131802,,,,,,8.4614004,56.0625,23,0.044
1,2018,04/01/2018,101,2,2,3,2,1294300,12814.85,700,2.573728572,,,,,,0.2729661,61.78125,15,0.174
1,2018,18/01/2018,101,3,3,4,2,525000,5198.02,525,2.146290424,,,,,,14.8131277,49.78125,38,0.033
1,2018,12/01/2018,102,3,1,2,2,602000,5901.96,840,0.323625951,,,,,,4.6050185,78.21875,1,0.066
1,2018,11/01/2018,102,3,1,2,2,595000,5833.33,840,0.300560985,,,,,,4.5995827,78.21875,1,0.066
1,2018,17/01/2018,102,2,2,4,2,833000,8166.67,489,0.859140189,,,,,,3.2386439,47.65625,47,0.092
1,2018,21/01/2018,102,3,1,3,2,546000,5352.94,420,0.795732395,,,,,,13.2346414,62.71875,14,0.069
1,2018,10/01/2018,103,3,1,3,2,595000,5776.7,609,0.909190839,,,,,,5.6366318,53.75,29,0.075
1,2018,31/01/2018,103,3,1,3,2,665000,6456.31,525,0.941417792,,,,,,5.3688963,70.0625,6,0.079
1,2018,15/01/2018,103,3,1,2,2,731181,7098.84,0,0.760882517,,,,,,6.616715,46.84375,51,0.073
1,2018,15/01/2018,104,3,1,3,2,546000,5250,665,3.02765723,,,,,,12.8403159,50.4375,36,0.063
1,2018,19/01/2018,104,3,1,3,2,605500,5822.12,979,0.494478945,,,,,,5.8219466,71.21875,3,0.095
1,2018,15/01/2018,105,4,3,4,3,595000,5666.67,875,1.554731269,,,,,,12.2909392,54.6875,26,0.098
1,2018,31/01/2018,105,3,1,4,1,700000,6666.67,875,2.01194739,,,,,,0.9345704,61.78125,15,0.174
1,2018,15/01/2018,105,2,2,3,2,1085000,10333.33,0,0.420857909,,,,,,4.6848905,68.96875,7,0.135
1,2018,16/01/2018,105,2,1,2,2,889000,8466.67,224,1.132608962,,,,,,4.0187051,68.96875,7,0.135
1,2018,31/01/2018,105,3,3,4,3,965999,9199.99,1227,0.491348794,,,,,,5.6889872,71.21875,3,0.095
1,2018,31/01/2018,105,3,1,3,2,735000,7000,944,1.553126475,,,,,,6.1101247,70.0625,6,0.079
1,2018,11/01/2018,105,3,1,3,1,651000,6200,525,0.999462091,,,,,,5.7335107,70.0625,6,0.079
1,2018,16/01/2018,105,3,1,4,3,568575,5415,772,2.266597482,,,,,,11.5582608,54.6875,26,0.049
1,2018,23/01/2018,105,3,1,4,2,735000,7000,979,1.586810851,,,,,,6.3527141,70.0625,6,0.079
1,2018,15/01/2018,106,2,2,3,2,1155000,10896.23,840,0.766219115,,,,,,5.7860509,78.21875,1,0.066
1,2018,08/01/2018,107,3,1,1,1,595000,5560.75,870,0.631217429,,,,,,2.9746851,47.65625,47,0.092
1,2018,24/01/2018,107,3,2,3,2,588000,5495.33,489,10.46005577,,,,,,14.985443,51.40625,34,0.118
1,2018,18/01/2018,107,3,1,4,2,623000,5822.43,770,8.295644251,,,,,,12.5897777,51.40625,34,0.118
1,2018,27/01/2018,108,3,1,3,1,693000,6416.67,930,0.802407258,,,,,,3.5326823,75.40625,2,0.093
1,2018,10/01/2018,108,3,0,3,1,560000,5185.19,718,1.271644789,,,,,,6.3546918,70.0625,6,0.079
1,2018,15/01/2018,108,3,3,4,2,679000,6287.04,,0.453834248,,,,,,5.3203043,53.75,29,0.075
1,2018,31/01/2018,110,3,1,3,3,588000,5345.45,630,3.27327417,,,,,,12.7024337,50.4375,36,0.063
1,2018,23/01/2018,110,3,1,2,1,812000,7381.82,1169,0.593668092,,,,,,3.5718438,75.40625,2,0.093
1,2018,18/01/2018,110,3,1,3,1,686000,6236.36,896,0.236897374,,,,,,4.3334824,67.75,8,0.099
1,2018,31/01/2018,110,1,1,1,1,770000,7000,623,0.907886234,,,,,,3.8129988,49.65625,41,0.063
1,2018,10/01/2018,110,3,1,3,1,560000,5090.91,944,0.528546037,,,,,,4.3006997,71.21875,3,0.095
1,2018,28/01/2018,110,3,1,2,2,839300,7630,,0.55811903,,,,,,1.9905088,71.0625,4,0.087
1,2018,16/01/2018,110,3,1,4,2,693000,6300,770,1.410033968,,,,,,3.8734338,47.65625,47,0.092
1,2018,31/01/2018,111,3,1,2,2,595592,5365.69,0,2.641744872,,,,,,6.7887237,44.28125,58,0.065
1,2018,24/01/2018,112,3,1,1,2,700000,6250,665,2.058828409,,,,,,11.625928,54.6875,26,0.049
1,2018,19/01/2018,112,3,1,3,2,699300,6243.75,770,2.175139896,,,,,,11.5527566,54.6875,26,0.049
1,2018,19/01/2018,112,3,1,3,2,1295000,11562.5,1050,1.086583919,,,,,,1.3746444,71.0625,4,0.087
1,2018,11/01/2018,112,3,1,3,3,574000,5125,489,2.320713124,,,,,,11.946245,54.6875,26,0.049
1,2018,23/01/2018,113,3,1,3,1,770000,6814.16,1162,0.608929951,,,,,,3.5749712,75.40625,2,0.093
1,2018,06/01/2018,113,2,,1,1,630000,5575.22,1014,0.344033666,,,,,,3.0676062,68.96875,7,0.135
1,2018,09/01/2018,113,3,1,2,2,832300,7365.49,,0.252597728,,,,,,4.8002271,64.65625,10,0.13
1,2018,18/01/2018,113,3,1,2,3,609000,5389.38,,2.139735687,,,,,,11.8834941,54.6875,26,0.049
1,2018,11/01/2018,113,4,1,3,3,770000,6814.16,525,0.350126952,,,,,,8.197473,55.3125,24,0.054
1,2018,23/01/2018,113,3,0,2,3,609000,5389.38,,0.983444472,,,,,,5.1654301,63.9375,12,0.073
1,2018,30/01/2018,113,3,2,3,2,686000,6070.8,735,1.23644806,,,,,,6.2950145,46.84375,51,0.073
1,2018,16/01/2018,113,3,2,3,2,763000,6752.21,665,1.230948706,,,,,,6.3166256,46.84375,51,0.073
1,2018,23/01/2018,113,3,3,3,2,664300,5878.76,770,1.30359467,,,,,,6.2732352,46.84375,51,0.073
1,2018,05/01/2018,114,3,1,4,2,770000,6754.39,1050,1.45261069,,,,,,6.1768225,70.0625,6,0.079
1,2018,08/01/2018,115,3,1,3,2,856100,7444.35,958,0.120022361,,,,,,2.3719819,71.0625,4,0.087
1,2018,31/01/2018,115,3,1,2,2,658000,5721.74,0,0.486952073,,,,,,6.736077,46.84375,51,0.073
1,2018,21/01/2018,115,1,1,2,2,910000,7913.04,1190,0.907886234,,,,,,3.8129988,49.65625,41,0.063
1,2018,10/01/2018,115,3,1,4,2,686000,5965.22,578,0.521846985,,,,,,5.4710891,53.75,29,0.075
1,2018,22/01/2018,116,3,1,4,2,896000,7724.14,843,0.772084044,,,,,,2.9984717,71.0625,4,0.087
1,2018,19/01/2018,117,3,3,4,2,896000,7658.12,,0.534549498,,,,,,4.1760516,64.65625,10,0.13
1,2018,17/01/2018,117,3,1,3,1,875000,7478.63,672,0.678614789,,,,,,4.0217429,68.96875,7,0.135
1,2018,11/01/2018,117,3,1,4,2,665000,5683.76,1176,0.708837192,,,,,,2.4053097,61.78125,15,0.174
1,2018,09/01/2018,118,2,1,3,2,903000,7652.54,1117,1.989111145,,,,,,2.1209717,61.78125,15,0.174
1,2018,09/01/2018,118,2,0,2,1,742000,6288.14,1199,0.263639168,,,,,,6.6964429,64.3125,11,0.087
1,2018,16/01/2018,118,3,1,2,2,805000,6822.03,1190,0.908790235,,,,,,6.4288093,70.0625,6,0.079
1,2018,18/01/2018,118,3,1,4,2,833000,7059.32,1204,0.591500719,,,,,,5.9782837,71.21875,3,0.095
1,2018,29/01/2018,119,3,2,4,3,972999,8176.46,700,1.391198042,,,,,,6.4030951,70.0625,6,0.079
1,2018,10/01/2018,120,2,2,2,2,1207500,10062.5,420,1.132608962,,,,,,4.0187051,68.96875,7,0.135
1,2018,17/01/2018,120,3,1,3,3,1085000,9041.67,1750,0.514985027,,,,,,4.8496532,61,17,0.136
1,2018,29/01/2018,120,3,1,4,3,1190000,9916.67,1744,0.514985027,,,,,,4.8496532,61,17,0.136
1,2018,05/01/2018,120,3,1,4,2,658000,5483.33,588,0.41775981,,,,,,10.2480753,42.25,66,0.047
1,2018,12/01/2018,120,2,2,4,2,686000,5716.67,0,0.793057876,,,,,,5.4567328,70.0625,6,0.079
1,2018,24/01/2018,120,3,1,2,2,651000,5425,979,0.170530698,,,,,,4.9958029,70.0625,6,0.079
1,2018,17/01/2018,120,3,1,3,2,805000,6708.33,770,0.948306849,,,,,,4.0955508,68.96875,7,0.135
1,2018,27/01/2018,121,4,1,3,2,665000,5495.87,595,2.584985441,,,,,,13.1352047,50.4375,36,0.063
1,2018,11/01/2018,121,3,1,3,2,840000,6942.15,1540,0.895231787,,,,,,2.2212406,61.78125,15,0.174
1,2018,18/01/2018,122,3,2,4,2,663600,5439.34,616,2.717410493,,,,,,12.5604854,50.4375,36,0.063
1,2018,17/01/2018,122,3,1,3,3,769300,6305.74,665,2.196368662,,,,,,11.6219017,54.6875,26,0.049
1,2018,26/01/2018,122,2,1,4,2,1295000,10614.75,1840,0.943227742,,,,,,3.7477375,68.96875,7,0.135
1,2018,06/01/2018,123,2,0,2,4,840000,6829.27,0,0.600433609,,,,,,4.3796453,53.75,29,0.075
1,2018,16/01/2018,125,3,1,3,3,770000,6160,1680,0.774339489,,,,,,1.6674827,71.0625,4,0.087
1,2018,23/01/2018,125,3,1,4,2,672000,5376,454,1.48240526,,,,,,10.9297729,61.25,16,0.161
1,2018,26/01/2018,125,3,1,2,2,1225000,9800,840,1.228473891,,,,,,5.7173727,78.21875,1,0.066
1,2018,26/01/2018,126,3,1,4,2,1113000,8833.33,1014,2.121586657,,,,,,1.2698593,61.78125,15,0.174
1,2018,29/01/2018,126,3,1,3,2,672000,5333.33,466,1.361304372,,,,,,10.9206199,61.25,16,0.161
1,2018,03/01/2018,126,3,1,2,2,735000,5833.33,742,1.374252579,,,,,,5.7953269,61,17,0.136
1,2018,11/01/2018,126,3,1,3,2,741300,5883.33,728,1.374763045,,,,,,5.8112052,61,17,0.136
1,2018,24/01/2018,126,3,1,2,2,643917,5110.45,0,2.641744872,,,,,,6.7887237,44.28125,58,0.065
1,2018,04/01/2018,127,3,3,4,2,679000,5346.46,,0.439893519,,,,,,12.5402341,62.71875,14,0.069
1,2018,04/01/2018,127,3,3,4,2,686000,5401.57,,0.439893519,,,,,,12.5402341,62.71875,14,0.069
1,2018,30/01/2018,127,3,2,3,2,1179500,9287.4,0,0.654590053,,,,,,5.3069237,70.0625,6,0.079
1,2018,04/01/2018,128,3,1,3,2,735000,5742.19,350,1.532989559,,,,,,5.9746732,70.0625,6,0.079
1,2018,15/01/2018,128,3,3,4,3,770000,6015.63,1393,2.178069031,,,,,,9.3589125,63.03125,13,0.047
1,2018,13/01/2018,128,3,0,2,1,693000,5414.06,1050,0.311579224,,,,,,5.5667909,78.21875,1,0.066
1,2018,13/01/2018,129,3,0,2,1,875000,6782.95,681,0.8652842,,,,,,6.0415399,64.3125,11,0.087
1,2018,31/01/2018,130,3,1,1,1,833000,6407.69,840,0.257109834,,,,,,4.3361063,67.75,8,0.099
1,2018,04/01/2018,130,3,1,3,1,770000,5923.08,893,0.683880651,,,,,,5.9776764,78.21875,1,0.066
1,2018,03/01/2018,130,2,1,3,1,1000999,7699.99,909,1.320537794,,,,,,2.9620777,75.40625,2,0.093
1,2018,25/01/2018,130,3,1,3,1,1155000,8884.62,968,0.48112412,,,,,,2.4940332,68.96875,7,0.135
1,2018,15/01/2018,130,3,0,2,2,770000,5923.08,1012,0.515599066,,,,,,6.4585732,64.3125,11,0.087
1,2018,04/01/2018,131,3,1,4,2,875000,6679.39,1000,0.800624767,,,,,,3.5805439,47.65625,47,0.092
1,2018,22/01/2018,132,4,1,4,3,1021999,7742.42,1190,0.983657393,,,,,,5.5358374,53.75,29,0.075
1,2018,31/01/2018,132,1,1,2,2,979999,7424.23,1344,0.609270853,,,,,,4.1357542,68.96875,7,0.135
1,2018,30/01/2018,132,3,1,3,2,921199,6978.78,1120,1.413196,,,,,,5.7751638,70.0625,6,0.079
1,2018,16/01/2018,135,2,2,2,2,1190000,8814.81,1190,0.491217488,,,,,,3.0050313,68.96875,7,0.135
1,2018,18/01/2018,135,3,3,4,3,1452500,10759.26,840,0.380219282,,,,,,5.3799994,71.21875,3,0.095
1,2018,20/01/2018,135,3,3,4,3,1281000,9488.89,,0.609519304,,,,,,6.0558994,71.21875,3,0.095
1,2018,09/01/2018,135,3,1,3,3,1120000,8296.3,1610,0.51818733,,,,,,4.9208407,61,17,0.136
1,2018,23/01/2018,135,3,3,4,3,896000,6637.04,1050,3.98247387,,,,,,8.3503558,41.53125,68,0.054
1,2018,07/01/2018,135,3,1,4,3,1154300,8550.37,1190,1.666052545,,,,,,6.5090703,70.0625,6,0.079
1,2018,09/01/2018,136,3,1,4,3,840000,6176.47,1036,1.497859673,,,,,,10.7937156,54.6875,26,0.098
1,2018,24/01/2018,137,3,1,3,1,770000,5620.44,865,1.362475368,,,,,,6.0305303,70.0625,6,0.079
1,2018,18/01/2018,138,3,1,3,2,909300,6589.13,1120,1.413196,,,,,,5.7751638,70.0625,6,0.079
1,2018,31/01/2018,140,3,1,1,2,1050000,7500,1309,0.619016218,,,,,,3.6727574,71.21875,3,0.095
1,2018,17/01/2018,140,4,1,4,2,910000,6500,1120,0.938528724,,,,,,2.2485759,61.78125,15,0.174
1,2018,17/01/2018,140,3,1,3,3,910000,6500,1505,0.610337798,,,,,,5.3205589,61,17,0.136
1,2018,30/01/2018,140,2,2,3,2,1575000,11250,1393,2.082089735,,,,,,2.0460196,61.78125,15,0.174
1,2018,30/01/2018,140,3,1,3,1,896000,6400,968,2.199351454,,,,,,0.5950917,61.78125,15,0.174
1,2018,19/01/2018,141,3,1,4,1,2064999,14645.38,1204,1.242430734,,,,,,1.2695123,71.0625,4,0.087
1,2018,24/01/2018,141,3,3,2,4,1014999,7198.57,,1.618133217,,,,,,11.9310131,54.6875,26,0.049
1,2018,23/01/2018,143,3,1,2,3,840000,5874.13,1190,0.610337798,,,,,,5.3205589,61,17,0.136
1,2018,03/01/2018,144,3,1,3,3,756000,5250,1050,1.25408799,,,,,,12.7641431,54.6875,26,0.098
1,2018,13/01/2018,145,3,1,4,3,770000,5310.34,909,1.647016289,,,,,,4.1309286,47.65625,47,0.092
1,2018,06/01/2018,145,3,1,3,1,1120000,7724.14,1064,0.339322953,,,,,,3.9834653,71.21875,3,0.095
1,2018,04/01/2018,146,3,3,4,3,805000,5513.7,,0.915546426,,,,,,13.2468868,54.6875,26,0.098
1,2018,12/01/2018,146,2,2,3,2,2015999,13808.21,1260,0.95363754,,,,,,1.5479973,71.0625,4,0.087
1,2018,11/01/2018,148,4,1,4,1,1120000,7567.57,,0.059638109,,,,,,3.4682041,75.40625,2,0.093
1,2018,30/01/2018,149,4,2,2,2,1316000,8832.21,0,0.343666565,,,,,,4.8330934,68.96875,7,0.135
1,2018,12/01/2018,150,3,3,4,3,812000,5413.33,700,1.846602947,,,,,,12.5699596,52.15625,31,0.042
1,2018,02/01/2018,150,3,3,4,2,1113000,7420,0,1.019919294,,,,,,4.2173907,64.65625,10,0.13
1,2018,15/01/2018,150,4,1,2,2,1341200,8941.33,0,0.395421642,,,,,,4.8143155,68.96875,7,0.135
1,2018,16/01/2018,154,3,1,3,1,770000,5000,833,0.441053057,,,,,,5.2251305,64.65625,10,0.13
1,2018,24/01/2018,154,3,3,4,3,1246000,8090.91,791,1.343780731,,,,,,4.2310523,47.65625,47,0.092
1,2018,16/01/2018,155,3,1,4,2,840000,5419.35,0,1.756094453,,,,,,5.9633694,61,17,0.136
1,2018,23/01/2018,155,4,2,2,2,1085000,7000,1260,1.619423492,,,,,,0.8253607,61.78125,15,0.174
1,2018,19/01/2018,156,3,3,4,2,979999,6282.04,718,1.069058134,,,,,,11.1921954,42.25,66,0.047
1,2018,26/01/2018,156,3,1,3,2,805000,5160.26,1445,1.07415572,,,,,,3.6888036,47.65625,47,0.092
1,2018,11/01/2018,156,3,1,4,2,805000,5160.26,1445,1.041455403,,,,,,3.653767,47.65625,47,0.092
1,2018,11/01/2018,157,3,1,3,2,840000,5350.32,1680,0.538536442,,,,,,5.9742871,59.59375,19,0.115
1,2018,02/01/2018,157,3,3,2,2,1149078,7318.97,0,1.558249852,,,,,,7.7561465,66.96875,9,0.102
1,2018,20/01/2018,157,3,2,2,2,1085000,6910.83,923,0.984186758,,,,,,9.9991801,63.03125,13,0.047
1,2018,30/01/2018,158,3,3,3,2,1386000,8772.15,0,0.566822444,,,,,,2.8983868,71.0625,4,0.087
1,2018,10/01/2018,159,4,2,4,2,1225000,7704.4,979,1.945545497,,,,,,8.1673249,66.96875,9,0.102
1,2018,16/01/2018,160,2,1,2,2,1330000,8312.5,0,0.593246036,,,,,,3.0210712,71.0625,4,0.087
1,2018,16/01/2018,160,3,1,1,2,1120000,7000,909,0.765656922,,,,,,5.2056783,78.21875,1,0.066
1,2018,18/01/2018,160,2,2,3,2,1680000,10500,475,0.98616295,,,,,,4.7460983,61,17,0.136
1,2018,09/01/2018,160,3,3,3,1,1120000,7000,1365,0.384063491,,,,,,3.565472,75.40625,2,0.093
1,2018,20/01/2018,160,3,1,2,1,1365000,8531.25,1365,0.384063491,,,,,,3.565472,75.40625,2,0.093
1,2018,09/01/2018,162,3,0,4,4,1014999,6265.43,944,0.788441954,,,,,,13.6191811,54.6875,26,0.098
1,2018,30/01/2018,163,3,1,3,1,1050000,6441.72,735,0.702299606,,,,,,3.5942192,75.40625,2,0.093
1,2018,25/01/2018,170,3,2,4,1,1743000,10252.94,1339,0.160685277,,,,,,3.4481972,75.40625,2,0.093
1,2018,16/01/2018,170,4,3,4,3,910000,5352.94,2331,1.281138879,,,,,,3.9532788,47.65625,47,0.092
1,2018,16/01/2018,170,3,3,4,3,910000,5352.94,1120,0.923765677,,,,,,7.490647,55.3125,24,0.054
1,2018,08/01/2018,173,3,3,2,3,2015066,11647.78,0,0.577096317,,,,,,4.0788683,53.75,29,0.075
1,2018,30/01/2018,173,3,3,3,3,2018799,11669.36,0,0.566764588,,,,,,4.0751783,53.75,29,0.075
