date;area_m2;bedrooms;suite;bathrooms;garage;price_real_month;price_m2;condo_real;metro_dist_km;gym;field_quadra;elevator;furnished;swimming_pool;delta_cbd_farialima;inequality_meter;inequality_rank;teleworkable
04/01/2019;270;3;2;3;4;6300;23.33333333;2450;0.624866598;;;;;;3.743024873;65.76666667;6;0.201
20/10/2018;120;3;1;3;1;2800;23.33333333;1365;0.624866598;;;;;;3.743024873;75.40625;2;0.173
23/11/2018;220;4;1;4;2;6580;29.90909091;1540;0.624866598;;;;;;3.743024873;75.40625;2;0.173
20/11/2018;220;4;1;4;2;6895;31.34090909;1334;0.624866598;;;;;;3.743024873;75.40625;2;0.173
23/11/2018;220;3;1;3;2;7000;31.81818182;1080;0.624866598;;;;;;3.743024873;75.40625;2;0.173
08/02/2019;120;3;1;3;3;6650;55.41666667;822;0.624866598;;;;;;3.743024873;65.76666667;6;0.201
18/01/2019;115;3;2;3;3;8400;73.04347826;0;0.624866598;;;;;;3.743024873;65.76666667;6;0.201
15/02/2019;161;3;2;3;3;12600;78.26086957;1540;0.624866598;;;;;;3.743024873;65.76666667;6;0.201
13/02/2019;120;3;2;3;3;6720;56;1260;0.595934327;;;;;;3.771459487;65.76666667;6;0.201
29/11/2018;120;3;2;3;3;6720;56;1190;0.595934327;;;;;;3.771459487;75.40625;2;0.173
23/02/2019;180;4;3;4;3;7000;38.88888889;1750;0.60469105;;;;;;3.740891701;65.76666667;6;0.201
15/02/2019;65;1;0;1;1;6650;102.3076923;0;0.599230157;;;;;;3.689448073;65.76666667;6;0.201
11/12/2018;45;1;1;1;1;2100;46.66666667;700;0.590631097;;;;;;3.697361571;75.40625;2;0.173
12/04/2019;130;3;0;2;1;4800;36.92307692;0;0.569360629;0;0;0;0;0;3.743407909;65.76666667;6;0.183
25/02/2019;184;2;1;2;2;3500;19.02173913;1379;0.596765186;;;;;;3.725566467;65.76666667;6;0.201
05/11/2018;184;2;1;2;2;4550;24.72826087;1379;0.596765186;;;;;;3.725566467;75.40625;2;0.173
29/06/2018;185;2;1;2;1;4900;26.48648649;1351;0.596765186;;;;;;3.725566467;75.40625;2;0.266
04/12/2018;222;4;1;4;2;3500;15.76576577;2142;0.702299606;;;;;;3.59421918;75.40625;2;0.173
19/02/2019;146;3;0;3;2;2660;18.21917808;2170;0.702299606;;;;;;3.59421918;65.76666667;6;0.201
23/02/2019;155;2;2;2;2;4200;27.09677419;1071;0.702299606;;;;;;3.59421918;65.76666667;6;0.201
23/11/2018;104;2;1;2;2;3639;34.99038462;702;0.702299606;;;;;;3.59421918;75.40625;2;0.173
15/02/2019;105;3;1;2;2;3700;35.23809524;907;0.702299606;0;0;0;0;0;3.59421918;65.76666667;6;0.201
01/11/2018;208;4;2;4;2;7349;35.33173077;1252;0.702299606;;;;;;3.59421918;75.40625;2;0.173
10/05/2018;170;1;1;1;2;7000;41.17647059;1400;0.702299606;;;;;;3.59421918;75.40625;2;0.266
27/04/2018;105;1;1;1;1;5250;50;1416;0.702299606;;;;;;3.59421918;75.40625;2;0.266
21/11/2018;52;1;1;1;1;3150;60.57692308;0;0.702299606;;;;;;3.59421918;75.40625;2;0.173
19/07/2018;55;1;1;1;1;3500;63.63636364;0;0.702299606;;;;;;3.59421918;75.40625;2;0.112
27/02/2018;170;3;2;3;2;10500;61.76470588;1155;0.617382893;;;;;;3.585368253;75.40625;2;0.093
09/04/2018;100;2;1;2;0;2450;24.5;770;0.614788529;;;;;;3.580194605;75.40625;2;0.266
28/04/2019;105;2;0;2;0;3000;28.57142857;0;0.619005502;0;0;0;0;0;3.682356269;65.76666667;6;0.183
24/02/2019;85;1;0;1;1;2100;24.70588235;595;0.594431385;;;;;;3.715639787;65.76666667;6;0.201
13/09/2018;210;3;1;3;0;7000;33.33333333;1000;0.621345078;;;;;;3.675350831;75.40625;2;0.112
30/07/2020;101;1;0;2;2;4900;48.51485149;0;0.589450429;0;0;0;0;0;3.80543833;56.03125;21;0.269
12/01/2018;180;1;1;1;2;2730;15.16666667;2100;0.533528089;;;;;;3.745660891;75.40625;2;0.093
05/12/2018;55;1;0;1;1;1603;29.14545455;997;0.525937789;;;;;;3.740666756;75.40625;2;0.173
19/10/2018;50;2;1;2;1;1498;29.96;1176;0.525937789;;;;;;3.740666756;75.40625;2;0.173
09/06/2018;52;1;1;1;1;1750;33.65384615;1190;0.525937789;;;;;;3.740666756;75.40625;2;0.266
09/11/2018;72;1;1;1;1;2602;36.13888889;1610;0.525937789;;;;;;3.740666756;75.40625;2;0.173
16/10/2018;72;2;1;2;2;2625;36.45833333;2450;0.525937789;;;;;;3.740666756;75.40625;2;0.173
11/02/2019;45;1;1;1;1;1693;37.62222222;1610;0.525937789;;;;;;3.740666756;65.76666667;6;0.201
14/02/2019;45;1;1;1;1;2065;45.88888889;1750;0.525937789;;;;;;3.740666756;65.76666667;6;0.201
07/01/2019;72;2;0;2;2;3500;48.61111111;630;0.525937789;;;;;;3.740666756;65.76666667;6;0.201
22/11/2018;72;2;1;2;1;3639;50.54166667;1323;0.525937789;;;;;;3.740666756;75.40625;2;0.173
21/06/2018;65;1;0;1;1;3367;51.8;770;0.525937789;;;;;;3.740666756;75.40625;2;0.266
08/01/2019;45;1;1;1;1;2343;52.06666667;1109;0.525937789;;;;;;3.740666756;65.76666667;6;0.201
14/02/2019;45;1;1;1;1;2343;52.06666667;1109;0.525937789;;;;;;3.740666756;65.76666667;6;0.201
11/10/2018;45;1;1;1;1;2343;52.06666667;1109;0.525937789;;;;;;3.740666756;75.40625;2;0.173
23/11/2018;45;1;1;1;1;2343;52.06666667;1109;0.525937789;;;;;;3.740666756;75.40625;2;0.173
11/10/2018;72;1;1;1;1;3789;52.625;1109;0.525937789;;;;;;3.740666756;75.40625;2;0.173
23/10/2018;52;1;1;1;1;3150;60.57692308;0;0.525937789;;;;;;3.740666756;75.40625;2;0.173
21/06/2018;65;1;0;1;1;4059;62.44615385;770;0.525937789;;;;;;3.740666756;75.40625;2;0.266
21/06/2018;35;1;0;1;1;2334;66.68571429;770;0.525937789;;;;;;3.740666756;75.40625;2;0.266
21/06/2018;35;1;0;1;1;2345;67;770;0.525937789;;;;;;3.740666756;75.40625;2;0.266
12/01/2018;52;1;0;1;1;3500;67.30769231;0;0.525937789;;;;;;3.740666756;75.40625;2;0.093
19/11/2018;52;1;0;1;1;3500;67.30769231;0;0.525937789;;;;;;3.740666756;75.40625;2;0.173
25/04/2018;45;1;0;1;1;3080;68.44444444;1260;0.525937789;;;;;;3.740666756;75.40625;2;0.266
17/10/2018;55;2;1;2;1;4200;76.36363636;0;0.525937789;;;;;;3.740666756;75.40625;2;0.173
12/05/2019;75;3;0;2;1;2800;37.33333333;0;0.488911199;0;0;0;0;0;3.821432063;65.76666667;6;0.183
23/01/2019;120;2;1;2;1;3849;32.075;857;0.45327511;;;;;;3.780649593;65.76666667;6;0.201
21/06/2018;42;1;0;1;1;1120;26.66666667;770;0.433216811;;;;;;3.810398967;75.40625;2;0.266
14/04/2018;40;1;1;1;1;1379;34.475;651;0.433216811;;;;;;3.810398967;75.40625;2;0.266
21/06/2018;35;1;0;1;1;1435;41;770;0.433216811;;;;;;3.810398967;75.40625;2;0.266
03/05/2021;230;3;0;3;1;5500;23.91304348;0;0.628095462;0;0;0;0;0;3.535944412;59.7;11;0.222
10/04/2021;230;3;1;3;1;6900;30;2900;0.628095462;0;0;1;0;0;3.535944412;59.7;11;0.222
30/03/2021;230;3;1;3;1;7500;32.60869565;3000;0.628095462;0;0;1;0;0;3.535944412;59.7;11;0.233
27/11/2018;250;4;1;4;3;8400;33.6;1393;0.628095462;;;;;;3.535944412;75.40625;2;0.173
04/09/2019;126;3;1;3;1;4500;35.71428571;960;0.626112441;0;0;0;0;0;3.546192449;65.76666667;6;0.257
15/09/2018;45;1;0;1;1;882;19.6;1260;0.622099599;;;;;;3.61467139;75.40625;2;0.112
05/04/2018;45;1;0;1;1;1688;37.51111111;560;0.622099599;;;;;;3.61467139;75.40625;2;0.266
19/01/2021;45;1;1;1;1;1700;37.77777778;1300;0.622099599;1;1;1;1;1;3.61467139;59.7;11;0.233
23/07/2020;68;2;0;2;2;2700;39.70588235;0;0.622099599;0;0;0;0;0;3.61467139;56.03125;21;0.269
14/02/2019;61;2;1;2;2;2800;45.90163934;1346;0.622099599;;;;;;3.61467139;65.76666667;6;0.201
22/12/2018;65;2;0;2;2;3062;47.10769231;787;0.622099599;;;;;;3.61467139;75.40625;2;0.173
22/11/2019;45;1;1;1;1;2250;50;1600;0.622099599;0;0;0;0;0;3.61467139;65.76666667;6;0.271
11/10/2019;68;2;0;2;2;3575;52.57352941;0;0.622099599;0;0;0;0;0;3.61467139;65.76666667;6;0.271
08/01/2020;45;1;1;1;1;2570;57.11111111;920;0.622099599;1;0;1;1;1;3.61467139;56.03125;21;0.22
08/01/2020;65;2;1;1;2;3775;58.07692308;1125;0.622099599;1;0;1;1;1;3.61467139;56.03125;21;0.22
14/11/2019;65;2;1;1;2;3775;58.07692308;1125;0.622099599;0;0;0;0;0;3.61467139;65.76666667;6;0.271
18/12/2019;65;2;0;1;2;3775;58.07692308;0;0.622099599;0;0;0;0;0;3.61467139;65.76666667;6;0.271
13/12/2018;40;1;0;1;1;2450;61.25;0;0.622099599;;;;;;3.61467139;75.40625;2;0.173
23/01/2019;155;4;2;4;3;4550;29.35483871;1190;0.678246273;;;;;;3.537219768;65.76666667;6;0.201
14/02/2019;155;3;2;3;3;4550;29.35483871;1190;0.678246273;;;;;;3.537219768;65.76666667;6;0.201
06/11/2018;155;3;2;3;3;4550;29.35483871;1060;0.678246273;;;;;;3.537219768;75.40625;2;0.173
06/02/2019;104;4;1;4;2;3639;34.99038462;745;0.678246273;;;;;;3.537219768;65.76666667;6;0.201
19/02/2020;190;3;1;3;1;6500;34.21052632;2150;0.714684626;0;1;1;0;0;3.642265613;56.03125;21;0.22
27/10/2018;222;3;1;3;2;3500;15.76576577;2142;0.669537339;;;;;;3.534349195;75.40625;2;0.173
05/11/2018;258;4;3;4;4;7000;27.13178295;2800;0.737925843;;;;;;3.597805902;75.40625;2;0.173
29/03/2019;136;3;1;1;2;6500;47.79411765;1595;0.65552175;0;0;0;0;0;3.732701177;65.76666667;6;0.201
29/01/2020;124;3;0;3;1;4000;32.25806452;0;0.622905556;0;0;0;0;0;3.71106509;56.03125;21;0.22
11/03/2020;180;3;0;3;2;6500;36.11111111;0;0.622905556;0;0;0;0;0;3.71106509;56.03125;21;0.22
01/03/2019;190;3;0;4;2;7000;36.84210526;0;0.622905556;0;0;0;0;0;3.71106509;65.76666667;6;0.201
15/03/2019;48;1;0;1;1;3000;62.5;0;0.622905556;0;0;0;0;0;3.71106509;65.76666667;6;0.201
11/03/2020;45;1;0;1;1;3100;68.88888889;0;0.622905556;0;0;0;0;0;3.71106509;56.03125;21;0.22
11/03/2020;45;1;0;1;1;3350;74.44444444;0;0.622905556;0;0;0;0;0;3.71106509;56.03125;21;0.22
28/11/2018;120;1;0;1;1;5040;42;1120;0.52044391;;;;;;3.789490706;75.40625;2;0.173
02/02/2019;230;4;1;4;2;10500;45.65217391;2170;0.52044391;;;;;;3.789490706;65.76666667;6;0.201
23/03/2018;223;3;1;3;2;10500;47.08520179;2212;0.52044391;;;;;;3.789490706;75.40625;2;0.093
08/12/2018;220;3;1;3;2;11200;50.90909091;2212;0.52044391;;;;;;3.789490706;75.40625;2;0.173
11/01/2019;223;3;1;3;2;10500;47.08520179;2170;0.515956768;;;;;;3.792043369;65.76666667;6;0.201
22/02/2019;170;3;0;4;1;6000;35.29411765;0;0.51844101;0;0;0;0;0;3.781274201;65.76666667;6;0.201
08/02/2019;100;2;1;2;0;4384;43.84;736;0.459267223;;;;;;3.841125317;65.76666667;6;0.201
30/10/2018;175;1;0;1;1;4900;28;1480;0.509858421;;;;;;3.818249329;75.40625;2;0.173
05/11/2018;172;2;0;2;1;4900;28.48837209;1470;0.509858421;;;;;;3.818249329;75.40625;2;0.173
05/11/2018;190;2;1;2;2;3500;18.42105263;2284;0.496917686;;;;;;3.836356026;75.40625;2;0.173
01/08/2018;185;3;1;3;2;3500;18.91891892;2284;0.496917686;;;;;;3.836356026;75.40625;2;0.112
02/07/2019;180;4;0;4;2;4500;25;0;0.496917686;0;0;0;0;0;3.836356026;65.76666667;6;0.257
30/07/2020;55;1;1;1;1;4500;81.81818182;2000;0.524472277;1;1;1;1;1;3.86886137;56.03125;21;0.269
25/01/2018;202;3;1;3;4;7699;38.11386139;1750;0.546944185;;;;;;3.854164935;75.40625;2;0.093
05/01/2019;110;2;1;2;1;2660;24.18181818;1117;0.572091354;;;;;;3.917162023;65.76666667;6;0.201
23/11/2018;115;2;1;2;2;4550;39.56521739;1155;0.572091354;;;;;;3.917162023;75.40625;2;0.173
28/09/2018;105;3;1;3;1;4900;46.66666667;1176;0.572091354;;;;;;3.917162023;75.40625;2;0.112
05/12/2018;105;1;1;1;2;4900;46.66666667;1050;0.572091354;;;;;;3.917162023;75.40625;2;0.173
05/02/2019;105;2;1;2;2;5250;50;1225;0.572091354;;;;;;3.917162023;65.76666667;6;0.201
01/04/2020;105;4;0;2;2;7500;71.42857143;0;0.572091354;0;0;0;0;0;3.917162023;56.03125;21;0.206
25/05/2018;166;3;1;3;2;7000;42.1686747;1400;0.475168019;;;;;;3.702554755;75.40625;2;0.266
11/09/2018;180;2;1;2;2;5600;31.11111111;1468;0.670608666;;;;;;3.706005801;75.40625;2;0.112
05/11/2018;230;3;1;3;4;7699;33.47391304;2450;0.685412273;;;;;;3.71085928;75.40625;2;0.173
27/11/2018;230;3;1;3;4;11200;48.69565217;2240;0.685412273;;;;;;3.71085928;75.40625;2;0.173
13/11/2021;45;1;0;1;1;3900;86.66666667;0;0.531078307;0;0;0;0;0;3.693027287;59.7;11;0.221
31/07/2021;100;1;0;2;1;3750;37.5;0;0.658102004;0;0;0;0;0;3.700662091;59.7;11;0.37
07/08/2021;100;1;0;2;1;3750;37.5;1200;0.658102004;1;0;1;0;0;3.700662091;59.7;11;0.37
20/09/2021;100;1;0;2;1;3750;37.5;0;0.658102004;0;0;0;0;0;3.700662091;59.7;11;0.37
20/10/2021;100;1;0;2;1;3750;37.5;0;0.658102004;0;0;0;0;0;3.700662091;59.7;11;0.221
13/11/2021;100;1;0;2;1;3750;37.5;1200;0.658102004;1;1;1;0;0;3.700662091;59.7;11;0.221
15/07/2021;100;1;0;2;1;4000;40;1200;0.658102004;1;0;1;0;0;3.700662091;59.7;11;0.37
20/06/2018;300;4;1;4;2;7699;25.66333333;2450;0.567353945;;;;;;2.156950129;71.0625;4;0.225
12/05/2019;35;1;0;1;1;2300;65.71428571;840;0.506064918;0;0;0;0;0;2.156950129;71.21875;2;0.189
02/02/2019;35;1;0;1;1;916;26.17142857;1014;0.438945411;;;;;;2.18922925;71.21875;2;0.183
21/06/2018;35;1;0;1;1;1120;32;770;0.438945411;;;;;;2.18922925;71.0625;4;0.225
17/09/2018;37;1;0;1;1;1190;32.16216216;770;0.438945411;;;;;;2.18922925;71.0625;4;0.179
09/01/2019;36;1;0;1;1;1200;33.33333333;770;0.438945411;;;;;;2.18922925;71.21875;2;0.183
09/01/2019;36;1;0;1;1;1221;33.91666667;770;0.438945411;;;;;;2.18922925;71.21875;2;0.183
12/02/2019;30;1;1;1;1;1050;35;1190;0.438945411;;;;;;2.18922925;71.21875;2;0.183
05/12/2018;35;1;1;1;1;1260;36;840;0.438945411;;;;;;2.18922925;71.0625;4;0.192
21/06/2018;36;1;0;1;1;1396;38.77777778;770;0.438945411;;;;;;2.18922925;71.0625;4;0.225
22/08/2018;35;1;0;1;1;1379;39.4;637;0.438945411;;;;;;2.18922925;71.0625;4;0.179
14/08/2018;30;1;1;1;1;1189;39.63333333;609;0.438945411;;;;;;2.18922925;71.0625;4;0.179
15/02/2019;35;1;1;1;1;1470;42;630;0.438945411;;;;;;2.18922925;71.21875;2;0.183
21/06/2018;33;1;0;1;1;1389;42.09090909;770;0.438945411;;;;;;2.18922925;71.0625;4;0.225
22/03/2019;32;1;0;1;1;1500;46.875;0;0.438945411;0;0;0;0;0;2.18922925;71.21875;2;0.183
02/02/2019;35;1;0;1;1;2240;64;0;0.438945411;;;;;;2.18922925;71.21875;2;0.183
11/07/2018;38;1;0;1;1;2450;64.47368421;875;0.438945411;;;;;;2.18922925;71.0625;4;0.179
09/07/2020;30;1;1;1;1;3500;116.6666667;1700;0.438945411;1;0;1;1;1;2.18922925;60.90625;12;0.218
05/12/2018;167;4;1;4;2;2800;16.76646707;1540;0.409374006;;;;;;2.204441951;71.0625;4;0.192
27/09/2021;45;1;0;1;1;2800;62.22222222;612;0.374381052;0;0;1;0;0;2.219079377;65.28125;4;0.263
06/10/2021;45;1;0;1;1;2800;62.22222222;612;0.374381052;0;0;1;0;0;2.219079377;65.28125;4;0.222
13/08/2018;419;4;4;4;4;8400;20.0477327;4200;0.320628871;;;;;;2.161358178;71.0625;4;0.179
09/03/2021;170;4;0;4;2;15000;88.23529412;0;0.26148902;0;0;0;0;0;2.17974513;65.28125;4;0.142
02/02/2021;53;2;0;2;1;2700;50.94339623;510;0.529478065;0;0;1;0;0;2.122704023;65.28125;4;0.142
05/11/2018;163;4;3;4;2;3849;23.61349693;1330;0.571684016;;;;;;2.118903141;71.0625;4;0.192
05/11/2018;275;2;2;2;4;7000;25.45454545;2520;0.571684016;;;;;;2.118903141;71.0625;4;0.192
18/01/2019;119;3;1;3;2;2660;22.35294118;1136;0.346348637;;;;;;3.819949084;65.76666667;6;0.201
15/02/2019;290;2;1;2;3;7000;24.13793103;1260;0.346348637;;;;;;3.819949084;65.76666667;6;0.201
13/02/2019;270;4;1;4;3;7000;25.92592593;1680;0.346348637;;;;;;3.819949084;65.76666667;6;0.201
14/02/2019;292;4;1;4;2;7699;26.36643836;1260;0.346348637;;;;;;3.819949084;65.76666667;6;0.201
01/01/2019;45;1;1;1;0;1260;28;840;0.346348637;;;;;;3.819949084;65.76666667;6;0.201
21/01/2019;70;1;0;1;2;3500;50;1050;0.346348637;;;;;;3.819949084;65.76666667;6;0.201
15/02/2019;152;4;3;4;3;7699;50.65131579;1181;0.346348637;;;;;;3.819949084;65.76666667;6;0.201
08/04/2020;56;1;1;2;1;3500;62.5;940;0.346348637;0;0;0;0;0;3.819949084;56.03125;21;0.206
03/02/2019;107;4;2;4;2;7349;68.68224299;1236;0.346348637;;;;;;3.819949084;65.76666667;6;0.201
27/02/2018;140;3;1;3;1;3500;25;909;0.472465099;;;;;;3.888728632;75.40625;2;0.093
09/05/2018;45;1;1;1;0;3360;74.66666667;689;0.472465099;;;;;;3.888728632;75.40625;2;0.266
05/11/2018;350;2;1;2;2;7000;20;2380;0.47927958;;;;;;3.882414919;75.40625;2;0.173
14/06/2018;37;1;1;1;2;1400;37.83783784;909;0.47927958;;;;;;3.882414919;75.40625;2;0.266
05/11/2018;286;3;1;3;3;7000;24.47552448;1680;0.521262231;;;;;;3.847787637;75.40625;2;0.173
14/02/2019;42;1;1;1;1;1052;25.04761905;1073;0.519081225;;;;;;3.833792596;65.76666667;6;0.201
21/09/2018;45;1;0;1;1;1128;25.06666667;1269;0.519081225;;;;;;3.833792596;75.40625;2;0.112
09/02/2018;42;1;1;1;1;1260;30;1120;0.519081225;;;;;;3.833792596;75.40625;2;0.093
24/01/2019;42;1;0;1;1;1511;35.97619048;0;0.519081225;0;0;0;0;0;3.833792596;65.76666667;6;0.201
22/05/2018;42;1;1;1;1;1680;40;840;0.519081225;;;;;;3.833792596;75.40625;2;0.266
30/01/2019;42;1;1;1;1;2730;65;0;0.519081225;;;;;;3.833792596;65.76666667;6;0.201
21/06/2018;36;1;0;1;1;2373;65.91666667;770;0.519081225;;;;;;3.833792596;75.40625;2;0.266
21/06/2018;35;1;0;1;1;2338;66.8;770;0.519081225;;;;;;3.833792596;75.40625;2;0.266
21/08/2018;250;3;1;3;2;4900;19.6;1959;0.477697081;;;;;;3.880639633;75.40625;2;0.112
06/09/2018;246;1;1;1;2;4900;19.91869919;1819;0.477697081;;;;;;3.880639633;75.40625;2;0.112
25/01/2018;190;1;1;1;2;5600;29.47368421;1819;0.477697081;;;;;;3.880639633;75.40625;2;0.093
17/03/2018;100;1;0;1;1;1633;16.33;1642;0.386602656;;;;;;3.941070585;75.40625;2;0.093
16/10/2018;100;2;1;2;1;1662;16.62;1642;0.386602656;;;;;;3.941070585;75.40625;2;0.173
15/01/2020;100;2;0;2;1;2800;28;0;0.386602656;0;0;0;0;0;3.941070585;56.03125;21;0.22
05/02/2020;100;2;0;1;1;2800;28;0;0.386602656;0;0;0;0;0;3.941070585;56.03125;21;0.22
12/02/2019;80;1;1;1;1;2380;29.75;2015;0.386602656;;;;;;3.941070585;65.76666667;6;0.201
04/03/2020;100;2;0;2;2;3000;30;0;0.386602656;0;0;0;0;0;3.941070585;56.03125;21;0.22
18/01/2019;80;1;0;1;1;2588;32.35;1819;0.386602656;;;;;;3.941070585;65.76666667;6;0.201
14/02/2019;80;1;1;1;1;2800;35;1610;0.386602656;;;;;;3.941070585;65.76666667;6;0.201
25/03/2020;100;2;0;2;2;3500;35;0;0.386602656;0;0;0;0;0;3.941070585;56.03125;21;0.22
08/04/2020;100;2;2;2;2;3500;35;1800;0.386602656;1;1;1;1;1;3.941070585;56.03125;21;0.206
05/05/2020;100;2;0;2;2;3500;35;0;0.386602656;0;0;0;0;0;3.941070585;56.03125;21;0.206
03/08/2018;80;1;1;1;1;2800;35;1610;0.386602656;;;;;;3.941070585;75.40625;2;0.112
08/04/2020;100;2;2;2;1;5000;50;3000;0.386602656;1;1;1;1;1;3.941070585;56.03125;21;0.206
23/11/2018;300;2;2;2;3;9240;30.8;1330;0.425583961;;;;;;3.895359809;75.40625;2;0.173
14/11/2018;152;3;2;3;3;9450;62.17105263;1371;0.425583961;;;;;;3.895359809;75.40625;2;0.173
23/11/2018;156;4;2;4;3;12250;78.52564103;1120;0.425583961;;;;;;3.895359809;75.40625;2;0.173
09/02/2021;110;3;1;1;1;4500;40.90909091;1100;0.493579068;1;0;1;0;1;3.885835347;59.7;11;0.233
02/03/2021;110;3;0;1;1;4500;40.90909091;0;0.493579068;0;0;0;0;0;3.885835347;59.7;11;0.233
16/06/2021;112;2;0;2;2;4800;42.85714286;0;0.493579068;0;0;0;0;0;3.885835347;59.7;11;0.222
07/08/2021;112;2;0;2;2;4800;42.85714286;0;0.493579068;0;0;0;0;0;3.885835347;59.7;11;0.37
25/10/2019;43;1;1;1;1;1521;35.37209302;1959;0.341374395;0;0;0;0;0;3.958644698;65.76666667;6;0.271
02/02/2019;45;1;0;1;1;1144;25.42222222;934;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
13/07/2018;45;1;0;1;1;1144;25.42222222;934;0.345471702;;;;;;3.953505346;75.40625;2;0.112
02/02/2019;45;1;0;1;1;1214;26.97777778;934;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
02/02/2019;45;1;0;1;1;1295;28.77777778;833;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
13/09/2018;65;2;2;2;2;1894;29.13846154;1547;0.345471702;;;;;;3.953505346;75.40625;2;0.112
05/09/2018;37;1;1;1;1;1086;29.35135135;1092;0.345471702;;;;;;3.953505346;75.40625;2;0.112
02/02/2019;45;1;0;1;1;1354;30.08888889;934;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
14/02/2019;42;1;0;1;1;1274;30.33333333;979;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
03/12/2018;40;1;1;1;1;1225;30.625;1050;0.345471702;;;;;;3.953505346;75.40625;2;0.173
21/11/2018;40;1;1;1;1;1260;31.5;840;0.345471702;;;;;;3.953505346;75.40625;2;0.173
14/06/2018;40;1;1;1;1;1288;32.2;979;0.345471702;;;;;;3.953505346;75.40625;2;0.266
14/02/2019;44;1;0;1;1;1425;32.38636364;893;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
14/06/2018;40;1;1;1;1;1358;33.95;979;0.345471702;;;;;;3.953505346;75.40625;2;0.266
29/04/2020;35;1;0;1;1;1200;34.28571429;0;0.345471702;0;0;0;0;0;3.953505346;56.03125;21;0.206
05/05/2020;35;1;0;1;1;1200;34.28571429;0;0.345471702;0;0;0;0;0;3.953505346;56.03125;21;0.206
02/07/2020;35;1;0;1;1;1200;34.28571429;0;0.345471702;0;0;0;0;0;3.953505346;56.03125;21;0.269
29/08/2018;38;1;0;1;1;1323;34.81578947;707;0.345471702;;;;;;3.953505346;75.40625;2;0.112
02/12/2019;37;1;1;1;1;1400;37.83783784;1711;0.345471702;0;0;0;0;0;3.953505346;65.76666667;6;0.271
21/06/2018;38;1;0;1;1;1438;37.84210526;707;0.345471702;;;;;;3.953505346;75.40625;2;0.266
28/01/2019;35;1;1;1;1;1330;38;1330;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
06/12/2018;40;1;1;1;1;1540;38.5;840;0.345471702;;;;;;3.953505346;75.40625;2;0.173
26/06/2018;38;1;0;1;1;1470;38.68421053;707;0.345471702;;;;;;3.953505346;75.40625;2;0.266
05/12/2018;40;1;0;1;1;1610;40.25;630;0.345471702;;;;;;3.953505346;75.40625;2;0.173
14/02/2019;37;1;0;1;1;1491;40.2972973;944;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
14/08/2019;30;1;0;1;1;1230;41;0;0.345471702;0;0;0;0;0;3.953505346;65.76666667;6;0.257
14/02/2019;29;1;1;1;1;1190;41.03448276;893;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
13/09/2018;29;1;1;1;1;1190;41.03448276;1050;0.345471702;;;;;;3.953505346;75.40625;2;0.112
11/10/2018;29;1;1;1;1;1190;41.03448276;908;0.345471702;;;;;;3.953505346;75.40625;2;0.173
07/02/2018;29;1;1;1;1;1204;41.51724138;1039;0.345471702;;;;;;3.953505346;75.40625;2;0.093
14/02/2019;29;1;1;1;1;1204;41.51724138;1039;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
05/09/2018;29;1;1;1;1;1204;41.51724138;1039;0.345471702;;;;;;3.953505346;75.40625;2;0.112
30/01/2019;29;1;1;1;1;1208;41.65517241;893;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
18/12/2018;34;1;0;1;1;1438;42.29411765;710;0.345471702;;;;;;3.953505346;75.40625;2;0.173
15/01/2019;33;1;0;1;1;1400;42.42424242;560;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
07/02/2018;29;1;1;1;1;1236;42.62068966;961;0.345471702;;;;;;3.953505346;75.40625;2;0.093
05/09/2018;29;1;0;1;1;1281;44.17241379;908;0.345471702;;;;;;3.953505346;75.40625;2;0.112
29/01/2019;44;1;0;1;1;1980;45;944;0.345471702;;;;;;3.953505346;65.76666667;6;0.201
21/06/2018;37;1;0;1;1;1680;45.40540541;770;0.345471702;;;;;;3.953505346;75.40625;2;0.266
03/07/2018;45;1;0;1;1;2100;46.66666667;0;0.345471702;;;;;;3.953505346;75.40625;2;0.112
06/09/2018;29;1;1;1;1;1383;47.68965517;744;0.345471702;;;;;;3.953505346;75.40625;2;0.112
21/06/2018;35;1;0;1;1;1683;48.08571429;770;0.345471702;;;;;;3.953505346;75.40625;2;0.266
21/06/2018;35;1;0;1;1;1687;48.2;770;0.345471702;;;;;;3.953505346;75.40625;2;0.266
21/06/2018;35;1;0;1;1;1704;48.68571429;770;0.345471702;;;;;;3.953505346;75.40625;2;0.266
21/06/2018;35;1;0;1;1;1708;48.8;770;0.345471702;;;;;;3.953505346;75.40625;2;0.266
22/11/2018;40;1;1;1;1;1959;48.975;840;0.345471702;;;;;;3.953505346;75.40625;2;0.173
21/06/2018;35;1;0;1;1;1732;49.48571429;770;0.345471702;;;;;;3.953505346;75.40625;2;0.266
